,claim,claim_veracity
10220,"We are looking at 150,000 barrels (of oil) per day less next year, and 200,000 barrels per day less being able to be developed from the gulf the year after because of the moratorium on new drilling enacted by the Obama administration.",0
10221,"The Congressional Budget Office estimates that for every $1 we spend on unemployment benefits, $1.90 is put into our economy.",1
10222,"Inequality in Texas is steadily getting worse, with very few rich people, a great many poor people, and fewer and fewer in the middle.",1
10223,"Wisconsin has created just under 100,000 jobs since he took office.",0
10224,"The median net worth of American households hasnt changed much over the past decades, its about $20,000 ... but Congress average median net worth has ballooned, more than doubled.",0
10225,The Obama administration gave Iran $400 million in ransom payment cash.,0
10226,Forty-five percent of doctors say theyll quit if health care reform passes.,0
10227,I never said that Muslims would be subject to profiling under his policies.,0
10228,State support for local schools per pupil has decreased by at least 25 percent over the past decade.,0
10229,Scott Walker supported the same transportation bill hes attacking me for. He said at the time it would save the taxpayers money.,0
10230,Debt has almost doubled in Austin under Gov. Perry.,1
10231,Unsuccessful Texas abortion legislation was supported by a majority of Texans.,0
10232,"When Colorado eased its medical marijuana laws, fatal accidents involving pot-using drivers soared while overall traffic fatalities decreased.",1
10233,"Your Congressman, Charlie Bass, took over $166,000 from Big Oil.",0
10234,Im the only candidate for governor whos rolled out any policies so far.,0
10235,Rand Paul Says President Barack Obama revealed in his State of the Union address that he now is against earmarks.,1
10236,"Right now, if Rhode Island police come across a young person with a gun, they really dont legally have the right to take it away from them.",0
10237,George Flinn Says his patents in ultrasound have revolutionized modern medicine.,0
10238,The federal government borrows almost $60 billion per week.,0
10239,The Employee Free Choice Act mandates the elimination of the secret ballot.,1
10240,"Like Todd Akin, all Texas Republicans in U.S. House cosponsored a bill that attempts to distinguish between forcible rape and other sexual assaults.",0
10241,Georgias CRCT set some of the lowest expectations for student proficiency in the nation.,1
10242,Mitt Romney gave away his fathers inheritance.,1
10243,"China has total control, just about, of North Korea.",0
10244,"The Obama administration ... would impose on every Catholic institution, every Jewish institution, every Protestant institution the Obamacare standard of what you have to buy as insurance.",0
10245,You cant pass a budget in the Senate of the United States without 60 votes.,0
10246,We had a press conference here that interestingly no one in the mainstream media covered.,0
10247,Hillary Clintons energy agenda will cost the U.S. economy over $5 trillion,0
10248,93 percent of blacks in America are killed by other blacks.,1
10249,Bernie Sanders admits he is a Democratic Socialist. Nazis were Democratic Socialists.,0
10250,The average faculty member at UW-Madison brings in close to a quarter million dollars a year in grant money.,1
10251,"You are prohibited from walking into the Capitol with a gun, but you can go after the County Commission or the School Board.",0
10252,"More than half of all black children live in single-parent households, a number that has doubled doubled since we were children.",1
10253,"Twenty percent of our electricity currently comes from nuclear power plants. I think there are 104 in the United States, two of them around the coast in California.",1
10254,"State Sen. Steve Ogden was the driving force behind business income tax hurting small business, crafted the Robin Hood school finance scheme making property taxes skyrocket, wrote a budget that will result in a $14 billion deficit and voted against gun freedoms.",0
10255,John Cornyn backed his pal David Dewhurst for the U.S. Senate over Ted Cruz.,0
10256,The non-profit groupFeeding America is lying when it claimsthat one in five kids is fighting starvation daily in the United States.,0
10257,"Under President Barack Obama, income levels and unemployment numbers are worse now than just about ever for African-Americans.",0
10258,There would be tens of thousands of jobs created if President Barack Obama approved the Keystone XL pipeline.,0
10259,"Today, the deficit is below the average deficits over the past 40 years.",1
10260,"New Mexico moved ""up to"" sixth in the nation in job growth.",1
10261,Mitt Romney did not pay taxes for 10 years.,0
10262,Milwaukee County Sheriff David Clarke has deputies collecting overtime while sitting passively in chairs watching courthouse security personnel work.,1
10263,"In Connecticut and New York, students at Achievement First schools consistently outperform city and statewide averages.",1
10264,Texas is last in mental health expenditures.,1
10265,"The CBO, the Congressional Budget Office has said that Obamacare will kill 800,000 jobs.",0
10266,The Social Security disability fund is going belly up in 2016.,1
10267,President Obamas health care law represents a government takeover of health care.,0
10268,Eighty-five percent of the states in the United States that had electrocution have now abolished it.,1
10269,Secular Americans are the fastest-growing religious identification demographic in this country.,1
10270,The state that has the highest per capita number of guns that end up committing crimes in New York come from Vermont.,0
10271,Today the Walton family of Walmart own more wealth than the bottom 40 percent of America.,1
10272,"Under Obama's budget plan, families making over $250,000 are going to lose their mortgage deduction, their charitable deductions.",0
10273,Federal spending on entitlements is projected to consume all revenue by 2045.,1
10274,Chris Abele Says he balanced the Milwaukee County budget without raising taxes five years in a row.,1
10275,Banks paid Hillary Clinton over $1 million and are contributing millions more to elect her.,1
10276,"If you work 40 hours a week at the proposed minimum wage of $10.10 an hour, you get out of poverty.",1
10277,Lucy Flores SaysRuben Kihuen only managed in the minority to get one bill passed out of the eight to 10 he introduced during the 2015 legislative session.,1
10278,We have more people working in the state of New Jersey today than weve ever had in our history.,0
10279,President Obamas education solution includes an effort to nationalize curriculum.,0
10280,Art Robinson says Social Security should be ended through attrition.,1
10281,"Over 12,000 school kids were arrested in Florida. It makes Florida the nations leader in that area.",1
10282,Did you know that the U.S. is one of the very few nations in the world without an official language?,1
10283,Palin (proposed) a $150 bounty for the severed foreleg of each killed wolf.,1
10284,Israel Oquinn on unemployment rates: We have counties in Southwest Virginia that are well into double digits and some that are pushing 20 percent.,0
10285,"In the U.S. Constitution, theres a little section in there that talks about life, liberty and the pursuit of happiness.",0
10286,New England already has access to ample supplies of natural gas.,1
10287,"If we increase fuel efficiency standards to 40, 45 miles a gallon, we would have to import zero oil from the Middle East.",0
10288,"Under the White Houses budget proposal, we will not be adding more to the national debt by the middle of the decade.",0
10289,"In our gun laws were allowing domestic abusers to sidestep this ban on getting a gun. The loophole allows a convicted abuser to walk into a gun show and walk out with a gun, no questions asked.",1
10290,Josh Mandel Says he cut the budget.,1
10291,Donna Campbell has called for ending all federal funding for education,1
10292,The reason 29 states no longer have a death tax is that the tax damaged their economic competitiveness.,0
10293,Children who witness domestic violence are twice as likely to commit it themselves.,1
10294,Mike Pence SaysBarack Obama voted for the very same language ofIndianas Religious Freedom Restoration Act when he was in the Illinois state Senate. Sexual orientation doesnt have anything to do with this law.,1
10295,"Today in America, 70 percent of us are earning the same or less than we were 12 years ago, and this is the first time that that has happened this side of World War II.",0
10296,"If Obama's economic plan creates 600,000 new government jobs, ""that's about the size of the post office work force.""",1
10297,We allow more people into America legally than all other countries on the planet combined.,0
10298,"Jeff Mann has an ethics complaint against him alleging he used county workers for campaign work, which is an indictable offense.",0
10299,Between 6 and 20 bicycles can be parked in the space required by one car.,1
10300,Wisconsin Manufacturers Commerces own 2014 survey revealed that just 15 percent of business executive respondents were in favor of Right-To-Work legislation.,0
10301,"Leah Vukmir supports allowing people to carry concealed weapons into day care centers, churches, health care clinics and playgrounds.",0
10302,A child born in America today will inherit $1.5 million in debt the moment theyre placed in their mothers arms.,1
10303,Sheldon Whitehouse and 18 other senators voted to censor the internet.,0
10304,"Sue Lowden gave Harry Reid's campaigns a thousand dollars in five different elections, helping his Senate dreams come true.",1
10305,Tim Kaine announced he wants to raise taxes on everyone.,0
10306,Our deficits are falling at the fastest rate in 60 years.,1
10307,"The fact is that although we have had a president who is opposed to abortion over the last eight years, abortions have not gone down.''	abortion	barack-obama	President	Illinois	democrat	70	71	160	163	9	a TV interview with megachurch pastor Rick Warren in Lake Forest, Calif.
2724.json	true	Most of the jobs that we lost were lost before the economic policies we put in place had any effect.	economy,job-accomplishments,jobs,stimulus	barack-obama	President	Illinois	democrat	70	71	160	163	9	an interview on The Daily Show with Jon Stewart""",0
10308,"When Obama went to Pakistan in 1981, he could not have been traveling as a U.S. citizen.",0
10309,"Every year since Gov. Walker and the Republicans have been in control of the Legislature weve created fewer jobs, according to the Bureau of Labor Statistics.",0
10310,"The health care law rations care, like systems in Canada and Great Britain.",0
10311,Why is President Obama unnecessarily delaying your flight? FAA could cut other spending.,0
10312,"The United States has 10,000 IRS agents making sure that you dont take an improper charity deduction, but to fight terrorism, it has less than two dozen people focusing on countering violent extremism at home.",0
10313,Oregon state employees received a catch-up pay raise in 1981 -- just two years after they agreed not to take a raise in exchange for a retirement benefit.,0
10314,Many people Ive talked to are angry that because of City Hall inaction we may have to spend a needless $500 million to cover and treat our pure drinking water.,0
10315,The health care reform law reduces the deficit by nearly $1.2 trillion over the next two decades.,1
10316,"For the state of Florida, there is not an additional cost with implementation of the Common Core standards.",1
10317,Birthers have obtained a copy of Obamas Kenyan birth certificate.,0
10318,"Under Governor Crist, 3,000 teachers laid off.",0
10319,Bill Clinton Says U.S. Rep. Paul Ryan attacked the president for the same amount of Medicare savings that (Ryan) had in his own budget.,1
10320,(Mexican immigrants) are more law-abiding than U.S. citizens and that is a statistic.,1
10321,The Chinese last year probably stole $360 billion inintellectual property from the United States.,1
10322,Opposing the Paycheck Fairness Act is part of the Koch brothers agenda.,1
10323,"In New Orleans, nearly100 percent of our kids are in charter schools.",1
10324,"98,184 Texans are now driving with temporary drivers licenses lacking their photos.",1
10325,"There is no disagreement that we need action by our government, a recovery plan that will help to jump-start the economy.",0
10326,"More than 1 million Texans are jobless, the state has its highest unemployment rate in more than 20 years and joblessness doubled on Rick Perrys watch.",0
10327,Unemployment in Texas has risen over two percentage points with Rick Perry as governor.,1
10328,"The Clinton Foundation is a charity where President and Secretary Clinton and their daughter, they take no salary, they get no money from it, they take no personal benefit from it.",1
10329,You wonder why you dont see Rand Paul as much; hes still shopping for his billionaire. Hes like the only one who hasnt found a billionaire to fund his super PAC.,0
10330,"Because of Obamacare, you have so many part-time jobs.",0
10331,"There are 7,000 kids in New Hampshire who have health care because I helped to create the Children's Health Insurance Program.",1
10332,The auto companies have now repaid taxpayers every dime and more of what my administration invested in.,0
10333,Donald Trump is a guy who has called for privatization of the Veterans Administration.,0
10334,"In 2009, the FBI referred more than 71,000 cases of people failing background checks when trying to buy a gun to another federal agency, but U.S. attorneys ultimately prosecuted only 77 of them.",0
10335,"In exchange for five minutes with Bill Clinton, the government of Qatar was going to give $1 million to the Clinton Foundation.",1
10336,Sen. Pat Toomey even tried to shut down the federal government in order to eliminate funding for Planned Parenthood.,0
10337,"Obama says America is great, but let's ""try to change it.""",0
10338,"Donald Trump Says Hillary Clinton has pledged amnesty in her first 100 days, and her plan will provide Obamacare, Social Security, and Medicare for illegal immigrants, breaking the federal budget.",0
10339,This bill allows Virginia to join about 23 other states that have an ultrasound procedure before an abortion.,1
10340,Our recent state budgets have far exceeded population and inflation growth.,0
10341,Obama is only president in history who has deliberately removed the words endowed by their Creator when referring to the Declaration of Independence.,0
10342,Federal prosecutions for lying on background checks to buy guns are down 40 percent under President Barack Obama.,1
10343,I think its seven or eight of the California system of universities dont even teach an American history course. Its not even available to be taught.,0
10344,Jim Frishe wanted to tax us for doing our taxes through an accountant.,1
10345,I want to freeze interest rates for five years.,0
10346,Republicans have proposed dozens of (health care) solutions designed to help control costs and improve quality.,1
10347,Gun ownership information could be recorded and collected by the federal government and insurance companies as part of the federal health care law.,0
10348,"In 2011, texting surpassed alcohol as the leading contributing factor in teen driving deaths.",0
10349,"These 60 acres (the Atlanta Braves want to build a stadium on) have produced zero SPLOST money for parks and recreation, have produced zero money for education.",1
10350,Say Oregon Reps. Peter DeFazio and Earl Blumenauer are socialists who are openly serving in the U.S. Congress.,0
10351,Bill Flores Says he created more than 500 American jobs.,0
10352,"Jon Bramnick Says, when this governor came to office, he had (an) 11 billion dollar - I call it mismanagement deficit.",1
10353,"Judge Sotomayor has said ""that policy is made on the U.S. Court of Appeals.""",0
10354,Tax dodging costs developing countries $200 billion every year.,1
10355,Sixty-four percent of Americans support the Arizona immigration law.,1
10356,"Romneycare sent costs spiraling out of control in Massachusetts, hiking premiums, squeezing household budgets.",0
10357,Creflo Dollar needed a $65 million Gulfstream G650 to carry thousands of pounds of food and other supplies -- as well as the Word of God -- worldwide.,0
10358,Bill White has presided over the construction of what may be the worlds largest abortion clinic.,0
10359,"Over the last 40 years, this countrys prison population has grown by 500 percent.",1
10360,"Andrew Jackson was the last president who actually balanced the federal budget, where we had no national debt.",1
10361,"Hillary Clinton supports unlimited abortion on demand up until the moment of birth, including partial-birth abortion, with taxpayer funding.",0
10362,"In 2009, Democratic Wisconsin state senators rammed through a billion-dollar tax hike in 24 hours with no public input.",1
10363,Wisconsin Gov. Scott Walker slashed pensions and benefits for public employees.,1
10364,"According to the Centers for Disease Control and Prevention (CDC), about 120 Americans on average die from a drug overdose every day. Overall, drug overdose deaths now outnumber deaths from firearms.",1
10365,CNN did a poll recently where Obama and I are statistically tied.,0
10366,Delaware Democratic Senate candidate Chris Coons thought that a 911 call should be taxed.,0
10367,"During three and a half years of campaigning, Lamar Smith has never once appeared at a moderated debate to defend his positions on the issues.",1
10368,The average minimum wage worker is 35 years old.,0
10369,"According to many reports and even our own data, the state of Texas spent more through Medicaid on orthodontia than all other states combined.",0
10370,"I used my line-item veto authority to veto $360 million dollars in special interest spending, so that our budget this year ... is still smaller than the fiscal year 2008 and 2009 budgets signed by my predecessor.",0
10371,"Sam Adams Says traffic fatalities have fallen dramatically, even as population has risen. You are more likely to stay alive biking, walking and driving around Portland than you were before he took over the Portland Bureau of Transportation.",0
10372,"Rhode Islands voter identification law was pushed by a black Democrat in the House, a black Democrat in the Senate. Thats a fact.",1
10373,"Royalties foroil and other energy sources are the ""second-largest revenue source to the federal government after the IRS.""",0
10374,Lake Erie contains more native fish than all the other Great Lakes combined.,1
10375,"Recent study shows Florida students are second in the world in fourth grade reading, behind Singapore.",1
10376,"State school funding per pupil is down 16 percent compared to 2009, after adjusting for inflation.",1
10377,Our economy in New Jersey gets $38 billion from the businesses at the Shore.,0
10378,A (state) trooper with 10 years on the force is getting $500 a year more than a trooper with 10 minutes on the force.,0
10379,College tuition costs have risen by 25 percent under the Democrats.,0
10380,Kesha Rogers is not a Democrat.,0
10381,"By 12th grade, more than 3 out of 10 girls have been pregnant at least once.",0
10382,Western Europeans can fly in the United States without even having a visa.,1
10383,Charges on the Republican Party of Florida credit card were made with my money.,0
10384,The University of Wisconsin System budget is the biggest it has ever been.,1
10385,Bob Mcdonnell Says his plan to raise car registration to $56 would still leave Virginia with a fee thats equal to or lower than most states.,0
10386,The cap-and-trade bill will mean 2 million jobs lost.,0
10387,We dont take a dime from D.C. lobbyists or special-interest PACs -- never have and never will.,0
10388,"Since 2008, Gwinnett Countys population has grown 15 percent, while the county government staff has increased only 1 percent.",1
10389,Less than 10 percent of President Barack Obamas Cabinet members have private-sector experience.,0
10390,Department of Education officials investigating Virginia Tech shootings have not once gotten into the car and driven down to Blacksburg to talk to the police chief or the university president or to anyone else.,1
10391,"When the City and the Fairmount Park Conservancy invested $5 million in Hunting Park, crime went down 89 percent within a half mile radius of the park over the next three years.",1
10392,"In Pennsylvania, President Barack Obamas policies have increased unemployment 19 percent, led to the loss of 37,900 manufacturing jobs, and left 189,000 more people in poverty.",1
10393,"In 2002, Iran was more or less an American ally.",0
10394,Kelly Ayotte voted to give big oil more than $20 billion in tax breaks.,1
10395,"For every dollar we put in unemployment, it pays back about $1.60.",0
10396,"Under a proposed Georgia law, women who miscarry could become felons.",1
10397,"The Iran deal says that if any other country tries to undermine (Irans) nuclear program, we have to help them defend themselves against Israel, Egypt, Saudis, our own allies.",0
10398,The Koch brothers want to protect tax cuts for companies that ship our jobs overseas.,0
10399,"If you take into account all the people who are struggling for work, or have just stopped looking, the real unemployment rate is over 15 percent.",1
10400,"President Obama promised families making less than $250,000 a year would not see taxes go up, but Obamacare raises 18 different taxes.",0
10401,"Vice President Joe Biden's meeting ""with the transparency and accountability board . . . was closed to the public.""",0
10402,"In 1913, it was legal to mail children.",0
10403,New Jersey has had seven credit downgrades since Chris Christie became governor.,1
10404,Why didnt (uninsured Americans) buy insurance? Because of the expense.,1
10405,Undocumented students who qualify for in-state Oregon tuition are actively working toward U.S. citizenship.,0
10406,"In 2008, Maggie Hassan voted against legislation to prevent sanctuary cities in New Hampshire.",1
10407,The top 20 percent of income earners pay nearly 70 percent of all federal taxes.,1
10408,More people are losing their insurance (due to Obamacare) than are becoming newly insured.,0
10409,Iraq has been overrun by ISIS because Hillary Clinton failed to renegotiate . . . a status of forces agreement.,0
10410,"Kids who start in the ninth grade in the city of Newark this past September, 23 percent of them will graduate in four years.",0
10411,"For the first time in history, (Thors) hammer is being held by a woman.",0
10412,The minimum wage in real terms right now is below where it was when Harry Truman was in office.,1
10413,Texas is last in workers compensation coverage.,1
10414,Texas ranks 49th in per-pupil funding among the states.,1
10415,The governor has made a commitment to billions of dollars in debt and new spending without any explanation of how he plans to pay that money back.,0
10416,"Congressional Republicans have introduced dozens of bills on social issues and other topics, but zero on job creation.",0
10417,The Affordable Care Act is bringing the cost of health care in our country down.,1
10418,"President Obama was wrong about Muslims historical contributions to mankind, such as algebra (actually that was the ancient Babylonians), the compass (that was the Chinese), pens (the Chinese again) and medical discoveries.",0
10419,"When total Sandy spending is added up, its more than the annual budget for the U.S. Department of Homeland Security. And its more than twice the annual budget of the U.S. Energy Department.",1
10420,"The claim ... that we plan to set up panels of bureaucrats with the power to kill off senior citizens ... is a lie, plain and simple.",1
10421,"...Over 30 years, federal spending on education has grown by 375 percent, but test scores remain flat.",1
10422,"In 1960, most black children were raised in two-parent, monogamous families. Today we have only 20 percent of black children being raised in two-parent, monogamous families...",1
10423,"The brutal fact is, when it comes to education, America is slipping behind other nations.",0
10424,Scientists project that the Arctic will be ice-free in the summer of 2013.,0
10425,"In 2008, candidate Barack Obama attacked John McCain for proposing cuts to Medicare.",1
10426,Ninety-seven percent of Americans do not receive subsidies for health care under the Affordable Care Act.,1
10427,As executive director of the Democratic Party of Virginia there were 300 people on my payroll in 2008.,0
10428,Nearly half of African-American children under the age of 6 are living in abject poverty.,1
10429,"Obama says Iran is a 'tiny' country, 'doesn't pose a serious threat.'",0
10430,I deployed the Texas National Guard to the Texas-Mexico border. And the policy worked; apprehensions at the border declined 74 percent.,0
10431,The Governor did not consult members of his own party before he released his [transportation] plan.,0
10432,About 47 percent of able-bodied people in the state of Maine dont work.,0
10433,"Last election, the Koch brothers spent three times what the top 10 unions spent combined.",1
10434,Congress secured special Obamacare rules to prevent their healthcare costs from rising.,1
10435,Weve got a personal tax system thats so complicated it costs Americans about $500 billion a year to comply with the current tax code.,0
10436,Illinois gubernatorial candidate Bill Bradys first priority after winning the primary was to sponsor a bill that would mass-euthanize sheltered dogs and cats in gas chambers.,0
10437,Barry Smitherman Says he sued Obamas EPA seven times.,1
10438,"The day President Obama took office, gasoline was $1.79 a gallon.",1
10439,"Under Rick Scott, there has been a historic $20 billion in funds for education.",0
10440,The Obama Administration has fulfilled all of Texas requests for fire management assisting grants.,1
10441,The deal to raise the federal debt limit created the largest debt ceiling increase in Americas history.,1
10442,Over half the people on disability are either anxious or their back hurts.,0
10443,"Before Act 10, the total cost of public sector employees employment was 29 percent higher than that in the private sector. After the act, its still 22 percent higher.",0
10444,That luxury jet was over the top. I put it on eBay.,1
10445,"Mark Herring voted to allow sex offenders, including rapists, to serve shorter sentences.",0
10446,"Like me, Scott Walker opposed the 1998 transportation bill and the $9 billion of wasteful spending.",0
10447,Clackamas County has more urban renewal debt than all the other Oregon counties combined.,1
10448,SaysDavid Perdue made tens of millions of dollars piling a firm with billions in debt.,0
10449,"When Jeb (Bush) was governor, his first four years as governor, his Medicaid program grew twice as fast as mine.",1
10450,"Hillary Clinton agrees with John McCain ""by voting to give George Bush the benefit of the doubt on Iran.""",1
10451,"The federal government is spending $765,828 to subsidize pancakes for yuppies in Washington.",0
10452,Rhode Island already gets more revenue per capita from gambling than any other state in the country.,1
10453,Dan Sullivan approved a light sentence for a sex offenderwho got out of prison andis now charged with a gruesome murder and sexual assault.,0
10454,We were the No. 1 job creator in America in February and we are now the No. 4 job creator in the last year.,1
10455,No one in the country has ever built a brand new sports facility and created this kind of development at the same time.,1
10456,"Many local governments in Wisconsin already require employees to pay 20 percent, 30 percent or even 40 percent of their health insurance premiums.",0
10457,Barack Obamas administration has admitted that money from its Iran nuclear deal would go directly to terrorism.,1
10458,"In Providence, R.I., its illegal to sell toothpaste and a toothbrush to the same customer on a Sunday.",0
10459,Milwaukee County Executive Chris Abele eliminated sheriffs office funding for providing security for presidential and presidential campaign visits.,0
10460,"When White House communications director Anita Dunn said that Mao Tse-tung was one of her favorite philosophers, only Fox News picked that up.",0
10461,Miami-Dade County is the No. 1 donor county in the state.,0
10462,"All non-US citizens, illegal or not, will be provided with free health care services.",0
10463,President Clinton reduced the scale of our military dramatically.,0
10464,Georgia can substantially increase its funding for education by going after $2.5 billion in uncollected taxes.,0
10465,The home-mortgage deduction is widely thought to be a middle-class benefit. Its not -- 73 percent of it goes to people making a quarter-million dollars or more a year.,0
10466,"The alternative to higher state worker pension and health care payments is to look at 1,500 layoffs of state employees or close to 200,000 children who would be bumped off Medicaid-related programs.",0
10467,"Syrian refugees are not being vetted, and the FBI is not even being told where they are.",0
10468,"According to (Barack) Obamas newest unconstitutionally enacted law, health care professionals are now required to violate HIPAA privacy laws and submit medical data to the government, which is then used as justification for gun confiscation.",0
10469,Mitch McConnell voted with Harry Reid to infringe on our gun rights.,0
10470,"A proposed revenue smart cap gives Floridians a voice, requiring a 60 percent vote by citizens in order to impose a new tax, fee, license, fine, charge or assessment.",0
10471,"The church Barack Obama belongs to has a ""nonnegotiable commitment to Africa.""",1
10472,"Wisconsin is one of the bluest states, but under Scott Walker its unemployment rate is around 3.5%.",0
10473,Michael Bloomberg Says Donald Trump games the U.S. visa system so he can hire temporary foreign workers at low wages.,1
10474,"Jason Nassour Says Travis County Commissioner Gerald Daugherty claims to have taken a pay cut, but for 2016, he voted to raise his salary by 19.6 percent.",0
10475,The typical white male worker in this country is making in real terms what he was making in 1973 and the average worker is making what they were making in 1996.,1
10476,"Florida ranks ""45th out of 50 states'' for its regulatory climate for business.",1
10477,"UPS left 15,000 employees spouses without health insurance and told them to, go on an exchange with no employer subsidy.",0
10478,"In 45 out of 50 states, on average men are seeing their premiums double, going up 99 percent. Women up 62 percent.",0
10479,Florida ranks 45th in the nation for tuition.,1
10480,"Theres a tax credit of $2,400 to bond [former inmates] that an employer would get for hiring a convicted felon. Theres a federal bonding program -- you can get $5,000 to $25,000 in federal money to hire a convicted felon. And theres federal grants for felons to set up their own small businesses.",0
10481,Putting three Republicans in my Cabinet...is unprecedented.,1
10482,"Twenty-three million Americans suffer from addiction, but only 1 in 10 get treatment.",1
10483,"Pls refer to Jan.1 tax changes appropriately: theyre OBAMA TAX HIKES theyll slam every Americans savings, investments job opportunity",0
10484,"Dan Patrick supported giving a $5,000 taxpayer-funded voucher to every family to buy a car.",1
10485,A poll found that 20% of young adults use (smartphones) during sex.,1
10486,North Koreahas over two-dozennuclear warheads.,0
10487,Georgia is one of only about seven states in the country that has a AAA bond rating.,1
10488,"Ive created over 40,000 jobs.",0
10489,Every one of more than 30 federal judges who have considered the issue of gay and lesbian rights since last June ruled that marriage is a constitutional right and you cannot deprive individual citizens of that right based on their sexual orientation.,0
10490,Residents of Texas and San Antonio can be fired or denied jobs because they are gay.,0
10491,"In North Carolina, paid family leave is more popular than college basketball.",1
10492,U.S. global AIDS spending helped reduce political instability and violence by 40 percent in recipient nations.,0
10493,"ISIS camp a few miles from Texas, Mexican authorities confirm.",0
10494,Oregon schools receive millions of dollars per year in federal school lunch assistance and yet they are required to spend that money almost anywhere but Oregon.,1
10495,"Thanks to Washington, nearly everyone will pay more in taxes in 2013. Somehow people think its just the wealthy. Its not.",1
10496,"As GOP was picking a convention city, I recommended Ohio.",0
10497,The state [food stamp call center] program is administered from foreign shores.,0
10498,"If Rhode Island applied a 1-percent sales tax on all items exempt from sales tax, ''the state would receive an additional $89,376,857.''",1
10499,"According to the Congressional Budget Office, as many as 20 million Americans could lose their employer-based insurance thanks to Obamacare.",1
10500,"After hiring a campaign manager in 2006, I got this $100 and something fee ... for hazardous materials.",0
10501,"Republican Governors Association Says Maggie Hassan pays zero property taxes on her $500,000 home.",0
10502,Indiana Gov. Mike Pence denies that theres such a thing as evolution.,1
10503,"In the last two years, I have supported and proposed $155 billion worth of targeting cuts. Dr. Gingrey has presented zero.",0
10504,"Arkansas Democratic congressional candidate Chad Causey was a Washington, D.C. bureaucrat.",0
10505,"Already, the mayor of Green Bay is having ribbon-cutting after ribbon-cutting for economic development around the new VA center.",0
10506,Obama never held a single Senate hearing on Afghanistan.,1
10507,"At the mere request from Putin, President Obama withdrew the plans for a missile defense program based in Poland and the Czech Republic.",0
10508,"The Katy Freeway, or Interstate 10 west of Houston, is the widest freeway in the world, with up to 26 lanes, including frontage road lanes.",0
10509,"Wisconsin state Sen. Randy Hopper, R-Fond du Lac, has already been recalled.",0
10510,Greg Abbott and his surrogates have referred to women who have been the victims of rape or incest as though somehow what they are confronting is a minor issue.,0
10511,The U.S. Postal Service doesnt run on your tax dollars. Its funded solely by stamps and postage.,1
10512,There's only four senators senior to me ... there's still 44 older than me.,1
10513,Ohioans can expect to pay up to 41 percent more for their insurance premiums when Obamacare takes effect next year.,1
10514,President Obama's proposed 'spending freeze' will only reduce the $42 trillion in government spending proposed between 2011 and 2020 by little more than one-half of 1 percent.,1
10515,Last year the (Medicaid Fraud Control Unit) in Virginia alone recovered over $200 million!,0
10516,The authors of a report on CIAs torture techniques never interviewed a single CIA official.,1
10517,Marco Rubio is proposing a new $1 trillion welfare program in tax credits and $1 trillion in new military spending.,1
10518,Muslims tried to use Sharia law to influence court decisions in New Jersey and Oklahoma,0
10519,We gave every public employee in the state the freedom to choose whether or not they want to be in a union.,0
10520,Donald Trump Says his plan would cut taxes without increasing the deficit.,0
10521,"When the union says I want to eliminate tenure, thats not true.",0
10522,Our government has spent $2.6 million to teach Chinese prostitutes how to drink responsibly.,1
10523,"Millions of dollars in tax breaks were paid for by busting unions, cutting BadgerCare, and raising taxes on the poor and the middle class, thanks to Elizabeth Coggs help.",0
10524,"Trump ties are made in China, not Colorado. Trump suits in Mexico, not Michigan. Trump furniture in Turkey, not Ohio. Trump picture frames in India, not Wisconsin.",1
10525,"One in every five families in the state of New Jersey has a loved one with a mental illness, a serious mental illness, and today, we dont care.",1
10526,Rick Perry co-chaired Al Gores campaign for president.,1
10527,Final election 2016 numbers: Trump won the popular vote.,0
10528,"In 29 states in this country you can still get fired for not just being gay, but if your employer thinks you are gay.",1
10529,Secretary of State Jon Husted and former secretary Jennifer Brunner both have supported a provision in Senate Bill 47 that would limit the days organizers have to collect signatures for initiative and referendum petitions.,0
10530,"For the hour after the (Jan. 14) debate, Debra Medina was the No. 1 search on Google and for the remainder of that night No. 3.",0
10531,"As unbelievable as it sounds, your tax dollars are funding the federal governments Zombie Apocalypse Plan. I kid you not.",0
10532,"Kathy Castor Says she was the the only Democrat who voted against the Wall Street bailout.""",1
10533,"For the first time in history, the share of the national popular vote margin is smaller than the Latino vote margin.",1
10534,Ive shut down pill mills.,0
10535,There are tens of thousands of homes right here in California where you turn on the faucet but you cant drink the water.,1
10536,"Sharron Angle supported ""a Scientology plan to give massages to prisoners.""",1
10537,"Inflation-adjusted defense spending has declined 21 percent since 2010, and even if we discount the drawdowns in Iraq and Afghanistan, it has still declined by a dangerous 12 percent.",1
10538,Pat Toomey still supports privatizing Social Security.,1
10539,"Over 80 percent of our trade deficit today is with countries that are not trade agreement partners, that are not level playing fields for the United States.",1
10540,We were the last flag flying in Benghazi.,0
10541,"Since Wisconsin Gov. Scott Walker took office, we are losing jobs at rates not seen in decades.",0
10542,More than two-thirds of the aliens the Obama administration has brought to the United States under the presidents Central American Minors program werent actually minors at all.,1
10543,"Lawmakers were paid for their off-season efforts to, for the first time, take the lead in drawing borders for two would-be cities.",1
10544,The president gave the (auto) companies to the UAW.,0
10545,Californias credit rating is the worst in the country.,1
10546,Mitch McConnell voted three times for corporate tax breaks that send Kentucky jobs overseas.,0
10547,Health care is the greatest contribution to spending increases in the state budget.,1
10548,Mitt Romney and Paul Ryan would eliminate the guarantee of Medicare.,1
