,claim,claim_veracity
9699,Ivermectin cures COVID-19.,0
9700,"Japanese Nobel Prize for Medicine Tasuku Honjo claimed on social media that coronavirus is not ""natural"" and that China made it in a Wuhan lab where he worked for several years.",0
9701,This is a really good and common question. Here's why we don't: for some states we could. For others we could not. This is dependent on what the state shares. The aggregate picture undoubtedly shows a positive rate that is too high. And it's hard to quantify the uncertainty.,1
9704,As of today there are 247 active COVID-19 cases in Latur district,1
9706,If you are 65 or older you are at higher risk for getting seriously ill from coronavirus. Learn how you can take steps to protect yourself and slow the spread at,1
9707,The gammon's guide to flying in the age of Covid-19,0
9709,Nobel Prize in Medicine Tasuku Honjo say that the new coronavirus was made in China.,0
9711,Thrombosis is the leading cause of COVID-19 deaths,0
9713,Four other cases are contacts of previously reported confirmed cases.   The remaining person who has tested positive for COVID-19 is being interviewed today to determine their possible links to the cluster.,1
9714,Video about dozens of coffins huddled in a cemetery are from Nicaragua.,0
9715,Black children with COVID-19 at higher risk of developing the Kawasaki-like inflammatory condition MIS-C.,1
9718,A rare case of transverse myelitis may be linked to the vaccine.,1
9719,There are currently 5542 people in managed isolation and quarantine. Our current effective capacity is 7103. This gives us an excess capacity of 1561. Over the next week we are projecting 3067 arrivals and 2868 departures from our facilities.,1
9720,Our daily update is now published. States reported over 44k new cases the new normal. The 7-day average of new cases per day has doubled since 6/13 and now exceeds 41k. Current hospitalizations saw their biggest jump since 4/21.,1
9721,New York state hospitals reporting thousands of fungus lung infections due to wearing a mask!!??,0
9723,In Kenya the National Council For Persons With Disabilities,0
9724,NEWS! Number of plans made in lockdown for when all this is over falls for third day running,0
9725,As of 30 July 2020 a total of 525430 COVID-19 tests have been performed in Bihar of which 20801 COVID-19 tests were done in the last 24 hours.,1
9727,In February CDC Director Robert Redfield said healthy people shouldn't wear masks  but that advice is long outdated. This month he said they're our best defense against COVID-19.,0
9728,Another way to look at this. New York daily deaths have been a major component of U.S. deaths but at least today there was a large increase in deaths in the other states and territories.,1
9729,Risk appears to be greater in men with severe obesity than women.,1
9730,Slices of lemon in a cup of lukewarm water can save your life,0
9733,Italian doctor who supports the anti-vaccine movement claims that vaccines won't help in the fight with novel coronavirus because virus mutates too quickly. Post also claims that in reality only 3 people in Italy died because of coronavirus.,0
9735,Florida has shut down many testing sites due to the storm but heres a post to help break down the differences between the Florida outbreak and what we saw in New York back in the spring.,1
9736,"Kachiguda Ramakrishna hospital is sealedthe whole hospital staff is positive,",0
9737,We have released two new API fields breaking COVID-19 death counts into probable and confirmed categories for the 24 states that offer them.,1
9738,NEWS! Woman decides to stay in lockdown for a few more months after cutting her own hair,0
9739,"Coronavirus lives on the hands for 10 minutes, but can be prevented with alcohol hand sanitiser.",0
9740,Coronavirus: More than half of COVID-19 patients experience ongoing fatigue study finds,1
9741,Says if you're refused service at a store for not wearing a mask call the department of health and report the store. Masks are suggested not required.,0
9742,German scientist claims chlorine dioxide can act against coronavirus.,0
9743,NEWS! Stories about coronavirus going viral go viral,0
9744,"BJP GOV FAILED TO PROVIDE STUDENTS SAFETY. Saurab kumar, was tested positive 3 days ago after giving UP BEd exam where NO SOP was followed. He is in critical condition. Postpone NEET and save students",0
9745,The Bossle family circus has been hit especially hard by the pandemic stranded in the Netherlands since March. Read about the impact of the pandemic on circus and other performers in the,1
9746,Follow-up on earlier cases:  For the two cases who travelled from the UK out of 386 people being followed up and tested as part of a precautionary approach 288 negative tests have now been recorded. 25 people are still being contacted. ,1
9747,Our daily update is published. At 760k this was the second-highest number of tests on record. States reported ~63k new cases today along with 736 deaths. Current hospitalizations rose by more than 1500 to 55509.,1
9751,Actor Paul Rudd pleads with 'millennials' to wear a face mask in order to prevent the spread of coronavirus and save lives.,1
9752,"The Obama administration ""didn't do anything about?? swine flu.",0
9753,Muslims in India are licking utensils to spread the coronavirus.,0
9754,Indian yoga guru Baba Ramdev has been infected with coronavirus.,0
9755,Representatives from several states disputed Fox News host Sean Hannitys claim that the Trump administration has had zero unfulfilled equipment and supply requests from state governors related to the coronavirus.,0
9756,Prince William And Kate Middleton Take Throne Amid Coronavirus Pandemic?,0
9757,"A text by C. S. Lewis from 1942 talks about a ""pandemic of fear"". It says the devil took many souls to hell because they became too attached to their earthly lives through fear.",0
9758,Says Nostradamus predicted the coronavirus in a 1551 passage about a plague spreading from the east.,0
9759,Deaths were down a bit from yesterday although still above 2000. The three highest single-day death tolls are the last three days.,1
9760,President Donald Trump is selling coronavirus-themed commemorative coins through the White House Gift Shop.,0
9763,COVID-19 Update There are no new cases of COVID-19 in New Zealand today. One person has recovered bringing the total number of active cases to 23.  It has been 97 days since the last case of COVID-19 was acquired locally from an unknown source.,1
9764,Aung San Suu Kyi is number one among women leader in combating coronavirus.,0
9765,Photograph of a rail track from Colombo filled with wild-flowers during current curfew period in Sri Lanka.,0
9766,Trump: I've Always Been In Favor Of Face Masks,0
9767,Medscape Exclusive white paper: More than 60% of physicians worldwide made a pivot to medical online content during the pandemic. Many believe the changes are permanent.,1
9768,Even subtracting Wisconsin's probables today marked a new record high for reported cases in the outbreak at just over 39k.,1
9769,Health Departments: Have you seen CDCs Contact Tracing Communications Toolkit for COVID19?,1
9771,A doctor who went to Uttar Pradesh (a state in India) to screen patients for coronavirus was attacked with stones by Muslims. She succumbed to her injuries.,0
9773,Black Americans are hospitalized for coronavirus at 4x the rate of White Americans.,1
9774,This would be farcical if it were not so serious Rachel Reeves says one of the sites earmarked to act as a post-Brexit lorry park is currently a COVID-19 testing centre.,1
9777,People from across the country have shared their struggles to get a COVID-19 test,1
9778,The U.S. has surpassed over 1 million confirmed cases of coronavirus according to data compiled by John Hopkins University,1
9779,Our daily update is published. States reported 889k tests today the second-highest total ever along with 68k cases. States reported 1308 deaths today as the 7-day average continues to rise.,1
9780,Our daily update is published. Weve now tracked 11.8 million tests up 346k from yesterday a bit lower than the 7-day average. Note that we can only track tests that a state reports.,1
9781,There are currently 2818 people in managed isolation and quarantine. Our current effective capacity is 6691. This gives us an excess capacity of 3873. Over the next week we are projecting 3037 arrivals and 1592 departures from our facilities.,1
9789,France has recorded 10569 new COVID-19 infections in the past 24 hours. The country has also reported a further 311 deaths bringing its total number of fatalities to 31585. For the latest coronavirus updates click below ,1
9790,Spit-a-Long-a-Don,0
9791,Countries were buying COVID-19 test kits since 2018,0
9793,Boris Johnson must act now - not next week - to tackle a second wave of coronavirus infections across the UK a leading scientist has warned,1
9794,Newly updated clinical resource includes evidence for remdesivir use in pediatric coronavirus.,1
9795,NEWS! Coronavirus agrees to stay out of shops until 24th July,0
9796,Trump Deploys Thousands Of Televangelists Nationwide To Tackle Covid-19,0
9797,There is no space in the hospitals in Italy because people are crowding outside.,0
9798,Cant make a vaccine that works for influenza. No vaccine for RSV. Cant cure cancer. But they sure as heck can make a vaccine in 6 months for an illness that they still dont understand. Hows that Kool-Aid taste.,0
9799,As college campuses reopen recent data show overall cases have increased among non-Hispanic White people especially people ages 18-22. Slow the spread. Wear a mask. Stay 6 ft from others. Wash your hands.,1
9800,Though more than 30 states now provide some form of racial data through this early work weve identified some key failings of the current state reporting.,1
9801,Closing up the shop for the night. We're showing 19066 tests. 2182 positives. Here are the four states with the largest known outbreaks: WA NY CA MA.,1
9803,There are now 33 retracted COVID-19 papers.,1
9804,Boil some orange peels wit cayenne pepper in it stand over the pot breathe in the steam so all that mucus can release from yo nasal MUCUS is the problem its where THE VIRUS LIVES!!!,0
9805,Yesterday our laboratories completed 2900 tests bringing the total number of tests completed to date to 411932. The 7-day rolling average of tests is 3500.,1
9807,Those who tested positive for COVID were almost 3x more likely to have dined at a restaurant and 4x more likely to have gone to a bar new study suggests.,1
9808,In Japan coronavirus was defeated with the drug Avigan.,0
9809,Social distancing results in record low flu numbers.,1
9811,Important safety measures for parents: Do not use plastic face shields for infants. Do not use cloth face coverings on children under 2 or anyone who cannot remove it without help. Always practice safe sleep even if you are stressed and tired.,1
9812,We hope these metrics will help governments make plans about when and how to reopen safely. And in the meantime click on your state or county on our map and check out how youre doing!,1
9814,There are plenty of mortuary bags in Lenox Hills Hospital in NY.,0
9815,Still not enough proof that convalescent plasma works with COVID-19.,1
9816,WHO recently alerted to a flare-up of Nipah virus (NiV).,0
9817,Eight significant clusters have closed this is unchanged from yesterday. A cluster is considered to be closed when there have been no new cases for two incubation periods (i.e. 28 days) from the date when all cases have completed isolation.,1
9818,In this edition of our CoronaCheck newsletter: debunked text messages warning of the dangers of ibuprofen and COVID-19 plus those images of a COVID-19 vaccine - they're actually images of a testing kit.,0
9819,"America has been vaccinating cattle for coronavirus for years, yet the news tells you its new and gunna kill you all so go buy mask.",0
9820,The total number of confirmed cases of COVID-19 is now 1215 which is the number we report to the World Health Organization.  There is no one in New Zealand receiving hospital-level care for COVID-19.,1
9821,A widely shared video claims to show Brazilian lawmaker Filippe Poubel erupt in anger as he breaks into a field hospital that had claimed to have 5000 novel coronavirus patients and finds it empty.,0
9822,Barack Obama is the first ex-president to ever speak against his successor.??,0
9824,Twenty new cases of COVID-19 have been reported as follows: 13 in Lagos 2 in Edo 2 in Kano 2 in Ogun 1 in Ondo As at 09:50 pm 13th April there are 343 confirmed cases of COVID-19 reported in Nigeria. 91 have been discharged with 10 deaths No of states with confirmed cases:19,1
9826,The biggest problems: Case volume and COVID-19 testing lag times.,1
9827,A note: we found a better official source of Alabama data. This pushed up the historical numbers of hospitalizations by ~400 in mid-April. Without that backfill today would have set the new peak for hospitalized COVID-19 patients the U.S. Even so todays figure is 3rd all-time.,1
9828,Coronavirus: Health Secretary Matt Hancock won't rule out second national lockdown,1
9829,For a month we've been tracking probable and confirmed deaths separately on out backend and should have those columns public soon. We had hoped to have these columns public sooner but it's turned out to be extremely difficult to do right.,1
9830,Bill Gates is funding a vaccine in adhesive patch form. The vaccine contains a microchip that is going to be used to monitor people via 5G network.,0
9831,Video shows Chinese officials detaining suspected coronavirus cases.,0
9832,The number of people who have tested positive for coronavirus in the UK has jumped by 4422 - the highest in over four months,1
9835,DYK? CDC is leading a new national partnership that coordinates rapid genomic sequencing of the virus that causes COVID19. This will help experts learn more about the virus and prevent disease spread.,1
9836,"Boris Johnson has said he does not want to put the country in another national lockdown but warned the government may need to ""intensify things to help bring the rate of infections down""",1
9837,CDC recommends that travelers avoid travel to countries with a level 3 travel health notice and reconsider cruise ship travel to or within Asia at this time.,1
9838,A WhatsApp forward claims that British Airways is permanently shutting down due to heavy business loss incurred during the COVID-19 pandemic. This claim is 'False'. British Airways has categorically dispelled these rumors.,0
9839,Are You Panicking About Covid-19 Enough? Follow Our Guide,0
9841,"Govt of India has come up with this brilliant idea of moving trucks by train. Faster, safer and timely. Thanks to our beloved PM, Shri Narendra Modi Ji and Railway Minister, Shri Piyush Goyal Ji.",0
9843,Since August 11 our contact tracing team has identified 3779 close contacts of cases of which 3772 have been contacted and are self-isolating and we are in the process of contacting the rest.,1
9844,We have 1 person at Auckland hospital. This person is stable and does not require intensive care. Our total number of confirmed cases is 1178  the number we report to World Health Organization.,1
9845,... and New Jersey's infection rate has dropped to 0.82 and has maintained a rate below 1 since mid-May. Meaning each person is infecting less than one other person and the total number of current cases in New Jersey is shrinking.,1
9846,"COVID-19 testing could be done with mouth swabs, so maybe deeper swabbing is implanting something.",0
9852,"MAYOR GERMAIN CABALLERO - DEFIED THE SO CALLED ""EXPERTS"" - HIS MEDICS PRODUCED, PRESCRIBED AND DISTRIBUTED CHLORINE DIOXIDE TO HIS CITIZENS TO DEFEAT COVID-19 - NO ONE CELEBRATING EXCEPT THE PEOPLE OF SAN JOSE DE CHIQUITOS AS THE ""DARK FORCES"" PLOT TO BURY THIS AMAZING FEAT",0
9853,There were 18595 new cases which is fewer than the recent average. But because we haven't seen total completed test numbers that low in more than 2 weeks there was a decent uptick in the positive rate to 6.5% highest since May 16.,1
9854,You should continue trying to stay home as much as possible because the virus is still circulating at a very high rate in many communities. (If you want to be extra careful some resources like Covid Act Now help show how much transmission there is in your area.),1
9855,Reporting gaps in 20+ states leave the public in dark about the true scope of the pandemic.,1
9856,India's Home Ministry has given permission to reopen schools and educational institutions across India.,0
9857,Some 150 foreigners attended Sadhguru's event in March which has led to over 1000 coronavirus cases in Tamil Nadu India. The foreigners are quarantined at Isha Yoga Center.,0
9858,List of Medicine Shops where Favipiravir tablets (Fabiflu etc) will be available for COVID-19 in Bhubaneswar and,0
9860,States reported 889 deaths. Only one of the last 7 days has seen a day over 1000 deaths. The 7-day average is now very to close to 800 lives lost per day.,1
9861,"A newspaper article claiming that ""17 Regions had no new cases of coronavirus"" in Italy.",0
9862,The citizens can deny mandatory vaccination if they ask a specific set of questions to their doctor. Also every vaccine contains MRC-5 cells from aborted fetuses.,0
9863,Make America Covid Again is just a conspiracy theory said Tech Zillionaire Tesla Bezgate,0
9864,OK well now our daily update is published. States reported more than 70k cases for the 4th time ever. Hospitalizations are near their all-time high (with the previously noted caveats). More than 1000 deaths were reported for the third day in a row after 55 days sub-1000.,1
9867,As of June 22 forecasts suggest 13 states are likely to report more COVID-19 deaths in the next 4 weeks than the previous 4 weeks.,1
9868,A video shows the FBI confiscating face masks from China in the U.S. because it tested positive for coronavirus.,0
9873,Today's testing numbers are the highest since the daily record on July 24. The uptick in tests and cases was partially due to a data dump in Illinois.,1
9874,Coronavirus: UK records 20 deaths of people with COVID-19 and 3991 new daily cases,1
9875,Nashville Man Maintains Healthy Level of Panic over Coronavirus,0
9877,Hepatitis C drugs show promise against the coronavirus but clinical trials must confirm.,1
9878,In February WHO brought together hundreds of scientists and researchers to identify research priorities. In March we launched the Solidarity Trial to find answers fast about which therapeutics are the most,1
9879,President Trump Touts Game-changer Bigger Than Hydrochloroquine in Battle Against Coronavirus Sprea,0
9880,"Coronavirus: Saying aadab sends infected air into the mouth, claims BJP leader Ramesh Bidhuri"".",0
9881,"North Yorkshire's emergency services have gone into ""full emergency mode"" due to a rise in coronavirus cases and nationwide issues with testing capacit",1
9883,In the United Kingdom the woman who was tried for the coronavrus vaccine has died.,0
9884,FBI has arrested a US professor who has manufactured and sold coronavirus to Wuhan.,0
9885,The man wore a mask on all the flights he was on. Were in the process of contacting all passengers on that Air New Zealand flight. We have also alerted our overseas counterparts. People coming in from that flight in Australia will be in managed facilities in Auckland as well.,1
9886,We have a president more interested in beating people at golf than beating COVID-19.,0
9888,New York's numbers improved today with a notable slowdown in the growth of hospitalizations but we would agree with this caution.,1
9891,George Floyds murder filmed before COVID-19.,0
9893,Posts and videos on Facebook say drinking or inhaling seawater prevents COVID-19.,0
9896,Video of a carrier who is allegedly moving medical supplies from Spain to France.,0
9897,Many Evangelicals Now Believe Trump Actually Tested Positive For The Coronavirus,0
9898,If we stopped testing right now we'd have very few cases if any.,0
9899,Komal Mishra a staff nurse at a hospital in Pune India died while due to coronavirus.,0
9901,Says the April 22 jump in COVID-19 cases was related to the election.,0
9903,Doctors said the entire Wuhan population will die of the novel coronavirus.,0
9904,75 countries which would finance the COVID-19 vaccines from their own public finance budgets partner with 90 lower-income countries that could be supported through voluntary donations. Together these countries represent over 60% of the s population.,1
9906,Video of President Donald Trump announcing that Roche Medical Company will launch the vaccine for COVID-19 next Sunday.,0
9910,Roche Medical company will launch the vaccine developed for coronavirus in United States,0
9911,Upcoming CDC guidance will recommend against testing after COVID recovery.,1
9912,Videos showing American students singing the Indian national anthem to thank India for supplying hydroxychloroquine.,0
9913,A Facebook sharepic shows very low death rates for COVID-19 in several European countries,0
9915,How to manage patients with OCD during,1
9916,Should doctors be free from malpractice lawsuits stemming from delayed treatments as result of,1
9917,Consistency in new guidelines for managing rheumatic diseases with,1
9918,Says 44 senators voted NOT to send stimulus checks.??,0
9919,Italy decreases the number of politicians to reduce expenses by COVID-19.,0
9920,A video has been viewed thousands of times on Facebook Twitter Instagram and YouTube in March 2020 alongside a claim that it shows police in Spain detaining people during a lockdown due to the coronavirus pandemic.,0
9921,"The chemical Methylxanthine, Theobromine and Theophylline stimulate compounds that can ward off these virus in a human with at least an average immune system. Whats more shocking is that these complex words that were so difficult for people in China to understand is actually called COFFEE * in India, YES, our regular COFFEE has all these chemicals already in it.",0
9922,Electric Eels 'Agitated' Left Man Agitated,0
9923,Pope Authorizes Social Distance Baptisms Using Water Pistols,0
9924,Vitamin D can help reduce coronavirus risk by,0
9925,"""Akira is a 1988 movie about an apocalyptic event taking place months before Tokyo 2020 Olympics, showing the (World Health Organization) advising Japan to postpone the Olympics because of a pandemic risk""",0
9927,Hospitalizations continue to spike in the South and West as we await the number of currently hospitalized people in Florida which the state says it will begin reporting in the next few days.,1
9928,The latest CDC COVIDView report shows that the percentage of ER visits associated with COVID-19 has decreased nationally for eight consecutive weeks and is on the decline in all 10 regions in the U.S.,1
9930,Two cases are household contacts of previously reported cases and the other three are all in a household that is linked to an existing case. Of the nine cases in MIQ facilities five are in Christchurch three are in Auckland and one is in Wellington.,1
9932,Says you can monitor yourself for COVID-19 with a breath test.,0
9933,Both women arrived in New Zealand together on 7 June stayed in a managed isolation hotel in Auckland and were permitted on compassionate grounds to leave managed isolation to travel to Wellington via private vehicle on 13 June.,1
9935,OMS says people infected with COVID-19 without symptons do not transmit the disease.,0
9936,A photo of fatigued medical professional in the battled against COVID-19.,0
9938,COVID-19 U.S. outbreak traced to Donald Trump's forehead,0
9939,American and Dutch mainstream news media used the same photo of a young boy as a portrait picture while reporting three different corona victims. Also they used a picture of a 69 year old American corona victim twice: once in an article about his work at the police force and once declaring he works for a university. Therefore the mainstream news media are trying to mislead their readers about the amount of people that actually died from corona multiplying them.,0
9940,A photo shows Gov. Gretchen Whitmer on Mackinaw Island today ignoring mask and social distancing rules.??,0
9941,The positive rate of these tests is dropping at least a little. Overall we're now looking at an 18% positive rate in the U.S.,1
9942,Reported deaths were again over 2000 today.,1
9944,There are 7 people with COVID-19 in hospital today 1 is in Auckland City hospital 2 are in Middlemore hospital two are in Northshore with 2 in Waikato 5 of them are on a ward- 2 are in ICU one each in Middlemore and Waikato. We want to send aroha to them and their families.,1
9945,processes in place to keep you safe. Please seek hospital care if you need it. Yesterday our labs processed 23038 tests for COVID-19 bringing out total number of tests completed to date to 639415.,1
9947,If Nevada keeps staying home hospitals should not become overloaded. But if distancing is relaxed there is a potential for over 29k hospitalizations - overwhelming the system by May 2nd.,1
9948,The Russian COVID-19 vaccine has basically leapfrogged more than a dozen other vaccine candidates that are further along in this process. Might it work? Maybe. Has it been shown to be safe and effective? Not by the usual rules.,0
9950,Today at 2pm ET log in to COCA Facebook profile or call in. COCA Call Topic: COVID-19 in the United States: Insights from Healthcare Systems. Learn more about the event at,1
9951,Tunisia announces in the coming hours that its sea air and land borders will be closed again to counter Covid-19.,0
9952,False positives putting Thane citizens at risk,0
9953,"Yes I better buy my aspirin, nose spray and fiber. Sniffle, sniffle, run to the can, the anti Trump virus is in its 2nd wave. Fabreese anyone?",0
9954,Shave your beard to protect yourself from the new coronavirus.,0
9955,Even asymptomatic carriers can show evidence of coronavirus in their stool.,1
9956,Weve hit a milestone with more than a quarter of a million COVID-19 tests conducted! If you have cold or flu-like symptoms seek advice about getting tested. Its the best way to protect yourself and those around you. Phone Healthline on 0800 611 116 or your GP for advice.,1
9963,Social media posts attribute a list of points about the novel coronavirus to Johns Hopkins a leading source of information on the virus.,0
9964,Two additional cases are reported as having recovered so there are now 21 active cases of COVID-19 in managed isolation facilities. New Zealands total number of confirmed cases of COVID-19 remains at 1219. There is no one currently requiring hospital-level care for COVID-19.,1
9966,Noimot Salako Ogun state deputy governor claimed her state deployed Africas first mobile COVID-19 testing lab.,0
9967,doctors and nurses in medical uniforms lying on the floor of a hospital in Italy,0
9968,Skin Rashes A Symptom of COVID-19,0
9969,A California Circuit Judge Shoots Down President Trumps Coronavirus Miracle Disinfectant Cure,0
9970,China builds a hospital for coronavirus patients in 48 hours.,0
9971,Bill Gates admits his COVID-19 vaccine might kill nearly 1 million people.,0
9972,Bored Woman Sends Anonymous Threats to Neighbors to Lighten Mood,0
9973,Picture shows Bill Gates and White House health advisor Dr Anthony Fauci violating social distancing norms and not wearing masks.,0
9974,According to a report by the WHO coronavirus lives the longest in the cabbage layer. Elsewhere the virus lives for 9-12 hours whereas in cabbage this virus lives for more than 30 hours. People of all cities are requested not to eat cabbage.,0
9975,The (corona)virus just isnt nearly as deadly as we thought it was.,0
9976,Nurses resigned due to COVID-19 because Jamati patients misbehaved with them.,0
9977,The rate of coronavirus-related deaths being reported out of New York City is 200 times higher than the death rates of the world's largest 10 cities.,0
9978,The Trump administration has had zero unfulfilled equipment and supply requests from state governors.,0
9980,FYI: Couple API issues right now. Don't use the numbers yet. Should be fixed in less than 10 minutes.,1
9981,Billboard Top 10 Music Chart - Sponsored By The Coronavirus,0
9982,COVID-19 Update There are no new cases of COVID-19 to report in New Zealand today. It has been 91 days since the last case of COVID-19 was acquired locally from an unknown source.,1
9983,"He said, if college or school not provide premises then he will take action,not on the covid pandemic ,wowo icai have taken tension of availability of college or school, not covid pandemic, so",0
9985,Video of a girl dying of coronavirus.,0
9986,No members of staff are considered to be close contacts. The patient was cared for in a separate room while in the emergency department. She wore a surgical mask for the duration of her time at AKL City Hospital. She did not require hospitalisation.,1
9987,As of today there are 2750 active COVID-19 cases in,1
9988,BREAKING! Batman gets Covid-19 after wearing a mask that doesn't cover his mouth,0
9990,Mayor of El Espinal Colombia bought false tests for COVID-19.,0
9991,Meanwhile even with partial data the new-case curves continue to rise sharply in the South and West.,1
9992,More and more as Coronavirus 19 was created by Chinese army Lab4it is a biological weapon!,0
9993,"Gyms, swimming pools and other fetid death traps to reopen this week",0
9994,Indias official coronavirus confirmed case tally hit two million. On the other hand Serum Institute of India ties up with Gates Foundation and Gavi for 100 Million COVID-19 vaccine doses for India and other low and middle income countries.,0
9995,We could see 100K coronavirus cases a day Fauci says at Senate hearing.,1
9996,A Russian drug called Arbidol cures coronavirus.,0
10000,Children do contract the coronavirus but current research shows it is happening at a much lower rate than for adults.,0
10001,3. One thing were tracking closely: Californias testing regime ramped up decently well but the growth has really slowed down over the last few days. Theyre also reporting a large (12k+) number of pending tests. Were not sure whats going on there.,1
10002,As of today there are 62 COVID-19 Dedicated Hospitals in Thane district Maharashtra.,1
10003,An unidentified virus that has affected the tomato crop in Maharashtra is a deadly form of coronavirus.,0
10005,Audio from WhatsApp that says there are a doctor and two nurses hospitalized on the ICU in Terrassa (Barcelona),0
10006,Former Chief Justice of India Ranjan Gogoi tweeted that to compensate the economic loss occured due to coronavirus no elections should be held in the country for the next 10 years because elections cost a lot of money.,0
10007,Covid-19 Threat So Great Men Now Actively Washing Hands After Using Toilet,0
10009,Ok seriously - what are Reff and R0? The R0 metric (pronounced R-naught) is the rate of COVID growth *before* public health interventions. The R-effective metric is the rate of COVID growth *after* protective measures were implemented (stay at home closing schools etc).,1
10010,New autopsy reports suggest Jeffrey Epstein most likely died from COVID-19 complications.,0
10011,The Virology Laboratory at Federal Medical Centre Owo Ondo State has been included in the National COVID-19 Molecular Laboratory Network This brings the total number of laboratories in the national network to 40 In progress: Gombe,1
10013,Why did we make this Rt change? We want to be more timely in letting people know when COVID is growing or shrinking in their communities and this hopefully helps people understand how policies and actions are able to achieve different outcomes.,1
10015,"In an interview with Sean Hannity on 4 March, Trump also claimed that the death rate published by the WHO was false, that the correct fatality rate was less than 1 percent",0
10017,"Shaheen bagh lady saying Corona comes from Quran, more serious diseases will come but will not affect them , oh yeah just have to fear.",0
10018,A post claims the WHO ruled out a vaccine from the United States and recommended another from China that costs $10000,0
10019,The federal police found thousands of reais inside the house of Par state Health secretary. This money was supposed to go to COVID-19-related equipment.,0
10020,Our daily update is published. Both tests completed (758k) and new cases (65K) were near all-time highs. States reported 855 deaths in line with the higher level we saw last week.,1
10021,Chicken infected from coronavirus found In Bangalore.,0
10022,We need a president who demonstrates the leadership to address every aspect of this pandemic  including the spate of racist incidents targeting Asian Americans and Pacific Islanders  with urgency and seriousness. Donald Trump is not that president.,0
10024,No wearing a mask to guard against spreading the coronavirus doesnt void concealed-carry permits.,0
10025,While the number of COVID-19 cases is cumulative and continues to increase in the US the latest CDC COVIDView report shows that nationally the proportion of people going to the doctor or ER for COVID-like symptoms continues to decline or remain stable:,1
10026,Weve had more than 20000 people through managed isolation facilities with no evidence of any spread from there to our communities.,1
10027,Ethiopia reports 2144 new infections with the novel coronavirus bringing the total number to 63000.,0
10028,"Novel coronavirus affects only elderly, not young people",0
10030,MHA Permits All States To Open Schools During Lockdown,0
10031,A doctor died in Colombia after curing 6 patients of coronavirus.,0
10033,Meme shows Florida Surgeon General saying: Everyone should STOP wearing masks as they have now been found to be harmful to your health.,0
10035,States reported ~27.5k new cases. This is the second-highest number we've seen on a Sunday topped only by April 12 at ~27.9k. Note: we're missing Georgia which reported 1800 cases yesterday but had reporting trouble today.,1
10036,Arizona California Florida and Texas are still at the center of the current surge of new cases. Hospitalization for AZ CA and TX all climbing. We expect Florida's data has a similar shape.,1
10037,"The coronavirus pandemic can be dramatically slowed, or stopped, with the immediate widespread use of high doses of vitamin C.",0
10038,Eight states have now reported over 1000 deaths. Here are the 15 hardest-hit states. Massachusetts is a state we're keeping a close eye on right now. Last Saturday MA reported 87 deaths. Today 156.,1
10039,My son who works as a public servant in the Central government got one box of face masks while the public is restricted to two per week.,0
10040,Chinese government releases new national flag,0
10042,A young man in a van spit on a policeman to spread the coronavirus.,0
10043,Our total number of confirmed cases of COVID-19 remains at 1464. Yesterday our laboratories processed 3278 tests bringing the total number of tests completed to date to 917699. Reminder Alert Level 1 is not Alert Level 0.,1
10044,"A COVID test that can give results in just 15 minutes is being heralded as ""game changing"" by the company that makes it",1
10046,"Back on 4/5 only 13 states reported how many people were hospitalized with confirmed COVID infections. A bunch of others reported ""cumulative hospitalizations"" which is useful but different. We couldn't assemble the numbers into a national statistic.",1
10048,Parents: Closing schools is one way to slow the spread of COVID-19 but  as you know  being home all the time can be hard.,1
10049,On the other end of the country South Carolina is showing a clear trend of increasing numbers of COVID deaths.,1
10050,Recent case data also show that ethnic/racial minority groups are overly affected by COVID19. Hispanic and non-White people make up 40% of the US population but about 60% of COVID-19 cases.,1
10054,Trump says that subjecting the body to ultraviolet light exposure and injecting disinfectant can be an effective treatment against the coronavirus.,0
10055,"An article claims that some COVID-19 patients have been sedated and forced to stay in a prone position because because they tried to ""save themselves""",0
10056,CDC recommends that people shave their facial hair to prevent coronavirus.,0
10057,Says students have to repeat the same grade next year.,0
10058,Ratan Tata has said that human motivation and determined efforts will make experts' predictions go wrong regarding the fall of the Indian economy during the COVID-19 crisis.,0
10059,Massachusetts revised their probable case definition resulting in a drop of 7757 cumulative cases. To allow a more reasonable view of the current nationwide trends we placed a zero for MA's daily cases today.,1
10060,Carrefour is offering a R$ 300 voucher for families in need during the COVID-19 crisis.,0
10062,The states reported more than 26000 newly discovered cases today. The base of tests was quite large though so the positive rate was ~7%.,1
10063,A Facebook user uploaded a video showing a man inside a police van spitting on a cop. The post claimed that this video is a proof that Tablighi community is spreading coronavirus in India.,0
10064,Prime Minister Boris Johnson faces Labour deputy leader Angela Rayner at PMQs. Labour leader Sir Keir Starmer will not appear despite being out of isolation as child tests negative for coronavirus. Follow live analysis ,1
10065,Trump Virus Infects Entire White House,0
10066,A video from family doctor Natalia Prego Cancel criticizing PCR the test used to detect coronavirus in active infections.,0
10071,NEWS! Government unveils masterplan to avoid second wave of Coronavirus by staying firmly stuck in the first one,0
10072,"In Italy, the cure for Coronavirus is finally found.",0
10073,A post that shows a doctor from Santiago del Estero (Argentina) who is fighting against the coronavirus.,0
10075,Secret government lab where coronavirus was created going to have serious talk with staff about,0
10076,A picture which claims that protective masks should be worn in different ways depending on whether you have caught the virus or not.,0
10078,process has asked sbi and business oil prices were relaxed during lockdown are rapidly increasing number of cbse central teachers eligibility test july this segment of secondary education is coronil,0
