,claim,claim_veracity
4648,Police violently forced a family from their home in the U.S. in handcuffs because they were in violation of House Resolution 6666.,0
4649,Clearly the Obama administration did not leave any kind of game plan for something like this.,0
4650,The video shows the bodies of deceased COVID-19 victims washing ashore after some countries dumped them in the sea.,0
4651,White South Africans have been banned from receiving government aid during the coronavirus pandemic.,0
4652,President Donald Trump implemented a travel ban that just didnt work 400000 people got in from those countries that were subject to the restrictions.,0
4653,Vice President Mike Pence was caught on a hot mic delivering empty boxes of personal protective equipment (PPE) to a Virginia health care center.,0
4654,President Trump posted a tweet blaming President Obama for failing to prepare him for a pandemic and celebrating that there are still more people alive than dead.,0
4655,An article that has been widely shared on social media warns healthy people against wearing face masks during the COVID-19 pandemic citing alleged risks,0
4656,Plandemic  a slickly-edited 26-minute interview with a discredited researcher  has been widely shared on social media.,0
4657,A U.S. House bill would give government the power to forcibly take your family members from your home and quarantine them.,0
4658,Senate Majority leader Mitch Connell said the Obama administration left no game plan for a pandemic.,0
4659,Autopsies prove that COVID-19 is a blood clot not pneumonia and ought to be fought with antibiotics and the whole world has been wrong in treating the so-called pandemic.,0
4660,Germany and the United States are the two best in deaths per 100000 people which frankly to me thats perhaps the most important number there is.,0
4661,Nancy Pelosi said Congress shall not vote remotely because it is not secure! while also saying that Americans should all vote for president by mail!,0
4662,Dr. Anthony Fauci is pushing remdesivir as a potential COVID-19 treatment drug because he invented it with Bill Gates and they stand to profit from it.,0
4663,Barack Obama is the first ex-president to ever speak against his successor.,0
4664,This is what Bill Gates and George Soros want to do secretly stick you with a chip while testing you for the coronavirus the Dems have a bill on the House floor ready to vote on it to require this.,0
4665,House Resolution 6666 includes billions of dollars to fund forced quarantining for Americans who test positive for COVID-19.,0
4666,Under an 1866 Supreme Court ruling stay-at-home orders are illegal in the United States and can be disregarded with impunity.,0
4667,Guess what [children are] not at risk unless they have an underlying medical issue.,0
4668,American Vice-President Mike Pence was caught on a hot mic delivering empty boxes of PPE to a nursing home and pretended they were heavy.,0
4669,President Trump sent out a tweet that included the phrase Oldies will have to die in connection with lifting coronavirus restrictions.,0
4670,Australias COVIDSafe app tracks users locations.,0
4671,Madagascar has found a coronavirus medicine that can wipe out the virus at any stage within a period of six days.,0
4672,A video shows a Maasai tribe member in Kenya whipping people who violate the countrys curfew during the coronavirus pandemic.,0
4673,Says wearing face masks is more harmful to your health than going without one.,0
4674,The mainstream media pretended there was a deadly surge in COVID cases thanks to Wisconsinites voting.,0
4675,A card claiming to exempt the holder from wearing a face mask in public the real deal sanctioned by the government.,0
4676,U.S. Vice President Mike Pence delivered empty boxes of PPE to a hospital as a publicity stunt.,0
4677,Ventura County public health director say that the California county will be forcibly moving people infected with COVID-19 out of their homes into quarantine.,0
4678,Since the reopening of (the state of Georgia) weve seen our COVID rate skyrocket by 40%.,0
4679,Jimmy Kimmel tweeted a video which said VP Mike Pence carried empty PPE boxes.,0
4680,Dr. Fauci sat on Microsofts board of directors.,0
4681,The CDC has recommended mail in voting. Thats what this whole pandemic is about: the election!.,0
4682,States like New York Illinois and California have been vocal in their demands for funding to bail out their pension systems which were failing long before the COVID-19 outbreak and other programs that arent related to this crisis.,0
4683,A widely-circulated image claims to reveal the ingredients contained in this years flu shots. The alleged ingredients include mercury antifreeze phenol animal blood animal viruses and formaldehyde.,0
4684,The origin of the novel coronavirus was manipulated contain coronaviruses and masks can reinfect wearers.,0
4685,Gates Foundation stands to make nearly 31.5 billion on a coronavirus vaccine in U.K.,0
4686,A video shows British Prime Minister Boris Johnson serving journalists tea after recovering from COVID-19.,0
4687,$3 trillion for federal coronavirus stimulus packages is being borrowed basically from China.,0
4688,Viral video reveals there is a coronavirus vaccine patent owned by Bill Gates.,0
4689,Bill Gates said that the Catholic religion may have to be suspended forever because of the COVID-19 pandemic.,0
4690,Democratic congrasswoman Ilhan Omar tweeted that there have been more deaths due to COVID-19 than 9/11 and the wars in Vietnam Iraq and Afghanistan combined,0
4691,For the World Health Organization the international entity whose sole responsibility it is to alert the world of global pandemics like this to miss this is a huge problem.,0
4692,Trump bailed out Wall Street but not Main Street.,0
4693,Models projecting COVID-19 deaths are talking about without mitigation.,0
4694,Plandemic vignette featuring Judy Mikovits claims that coronavirus is manmade; that flu vaccine increases risk of COVID-19; that hydroxychloroquine is effective for treating COVID-19.,0
4695,Trump campaign video suggesting Trumps travel restrictions on China saved 2 million lives.,0
4696,A post shared more than 160000 times on Facebook during the novel coronavirus pandemic says Bill Gates wants digital tattoos to check who has been tested and asks if it would be like holocaust victims have.,0
4697,The Centers for Disease and Prevention has reduced the number of COVID-19 cases recorded in the U.S.,0
4698,A photo shows Proud Boys member Rob Cantrall at a recent Michigan protest.,0
4699,There was no real scientific basis for believing that social distancing would be necessary since it had never been studied.,0
4700,Regarding the risks of coronavirus transmission on an airplane Its as safe as an environment as youre going to find.,0
4701,Trump: Medically we had empty cupboards. The cupboards  I say the cupboards were empty.,0
4702,Central Park hospital tents housed thousands of abused children released from underground captivity.,0
4703,Wearing face masks can cause carbon dioxide toxicity; can weaken immune system.,0
4704,Joe Biden has written a letter of apology for calling Trumps travel restrictions from China xenophobic.,0
4705,Posts on social media claim the US Centers for Disease Control and Prevention (CDC) has revised down its death toll for COVID-19.,0
4706,CDC suddenly lost 30000 deaths from coronavirus from its data thus proving the virus is not as serious as it seems.,0
4707,Gas is under $1 in 13 states but $2.27 in Pennsylvania because of the governor.,0
4708,93% of the (COVID-19) cases in the state of Illinois have come from Chicago.,0
4709,Under the mayors COVID-19 order Kansas City churchgoers must register with the government.,0
4710,The CARES Act was introduced in January 2019 which proves the COVID-19 pandemic was planned in advance.,0
4711,Social media users have shared a photo that claims to show a Center for Global Human Population Reduction affiliated with the Bill & Melinda Gates Foundation.,0
4712,COVID-19 has infected more meatpackers in the U.S. than health care workers.,0
4713,Kentucky teachers will conduct in-home bedroom inspections during the week of April 27 for their kindergarten through eighth grade students.,0
4714,The photo shows a packed beach in Bloemfontein South Africa during the countrys coronavirus lockdown.,0
4715,Pennsylvanias governor breaking his own social distancing rules in a photo.,0
4716,Bill Gates admits his COVID-19 vaccine might kill nearly 1 million people.,0
4717,Former Rep. Trey Gowdy wrote essay past on social media claiming the COVID-19 pandemic was planned to help Democrats in the 2020 election.,0
4718,People should ignore guidelines to wear masks especially since the government doesnt advise mask wearing for tuberulosis.,0
4719,The White House is selling coins commemorating the COVID-19 pandemic.,0
4720,Madagascar does not have any cases of the coronavirus,0
4721,An article circulating on Facebook claims that Microsoft co-founder Bill Gates said a COVID-19 vaccine could kill almost one million people citing an interview he gave.,0
4722,South African President Cyril Ramaphosa asked all foreigners to leave the country by June 21 in response to the spread of COVID-19.,0
4723,The video shows the FBI seizing coronavirus-infected face masks sent from China.,0
4724,The post contains a COVID-19 conspiracy theory written by former South Carolina Rep. Trey Gowdy.,0
4725,The photo shows bedding and food aid packages distributed in Rwanda during the coronavirus pandemic,0
4726,Georgia Gov. Brian Kemp mandates restaurants reopen.,0
4727,Governor Andy Beshear has authorized Kentucky teachers to make in-home visits. With parental approval teachers will inspect the bedroom of each student currently enrolled in K-8.,0
4728,CDC does not recommend wearing masks.,0
4729,President Donald Trump is selling coronavirus-themed commemorative coins through the White House Gift Shop.,0
4730,Dr. Elisa Granato one of the first volunteers to receive a potential COVID-19 vaccine in the U.K. has died.,0
4731,Walmart Amazon Kroger Target and Costco have not had any reported (coronavirus) cases in the news.,0
4732,The Department of Homeland Security (DHS) plans to mobilize the National Guard to enforce a nationwide 14-day quarantine.,0
4733,News outlets are misusing a boys image to report the same child died of COVID-19 in three different countries.,0
4734,Harvard professor Charles Lieber was arrested for manufacturing and selling the new coronavirus to China,0
4735,French health care workers are putting on defective Chinese-made protective gowns.,0
4736,Mosquitoes can spread COVID-19 from person to person.,0
4737,Donald Trumps claim that the USA had more testing than all other countries combined.,0
4738,So 2 doctors from Bakersfield discover that coronavirus mortality rate is 0.03%. 13x less deadly than what was previously thought! Their analysis has since been banned from YouTube.,0
4739,Walmart Kroger Amazon Target and Costco had no reported cases of coronavirus in the news.,0
4740,Young people have a greater chance of being killed by the HPV vaccine than COVID-19.,0
4741,Sign outside the Bill & Melinda Gates Foundation says Center for Global Human Population Reduction.,0
4742,Coronavirus mortality rate been proven to be 0.03%.,0
4743,Walmart Amazon Kroger Target and Costco stores  while staying open during the COVID-19 pandemic  have not had any reported cases of employees contracting the coronavirus.,0
4744,Thousands of doctors say hydroxychloroquine cures coronavirus.,0
4745,Children dont seem to be getting this virus.,0
4746,Says Dr. Anthony Faucis name appears on 4 U.S. patents for a key glycoprotein used to create the current COVID-19 epidemic.,0
4747,Says if youre refused service at a store for not wearing a mask call the department of health and report the store. Masks are suggested not required.,0
4748,Michigan Gov. Gretchen Whitmer has just been stripped of her emergency coronavirus powers by her state legislature.,0
4749,Weve tested more than every country combined.,0
4750,The CDC recommends that only people with COVID-19 symptoms should wear masks.,0
4751,Dr. Anthony Fauci has known for 15 years that chloroquine and  hydroxychloroquine will not only treat a current case of coronavirus but prevent future cases.,0
4752,The (corona)virus just isnt nearly as deadly as we thought it was.,0
4753,All Missouri businesses can open Monday May 4 under our new Order as long as new guidelines are followed.,0
4754,A 2005 NIH study shows that Fauci already knew of chloroquines effectiveness against coronaviruses including SARS-CoV-2.,0
4755,Dr. Anthony Fauci disappeared at the end of April because he had illegally sent $3.7 million to a virology lab in Wuhan China.,0
4756,Hospitals in the United States get paid $750 for patients who die from the flu $17500 for COVID-19.,0
4757,If you have had a flu shot in the last 3-5 years you will probably test positive for COVID-19.,0
4758,Late herbalist known as Dr. Sebi was correct in saying viruses dont exist.,0
4759,Why did the US (NIH) in 2017 give $3.7m to the Wuhan Lab in China? Such grants were prohibited in 2014. Did Pres. Obama grant an exception?,0
4760,The rate of coronavirus-related deaths being reported out of New York City is 200 times higher than the death rates of the worlds largest 10 cities.,0
4761,The government must have planned the coronavirus pandemic because the coronavirus relief bill had been introduced three years earlier.,0
4762,Japanese doctor who won Nobel Prize said coronavirus is artifical and was manufactured in China.,0
4763,A Facebook post shared more than 29000 times claims people in Pennsylvania who do not wear a face mask in public during the novel coronavirus pandemic risk a $500 fine and up to six months in jail.,0
4764,Graphics shared thousands of times on social media claim to show the exact probability of COVID-19 carriers spreading the disease if they or another person wears a mask.,0
4765,Elisa Granato the first volunteer in the first Europe human trial of a COVID-19 vaccine has died.,0
4766,First volunteer in UK coronavirus vaccine trial has died.,0
4767,A volunteer for Oxford coronavirus vaccine died.,0
4768,Doctors encouraged by hospitals and AMA to overcount COVID-19 deaths.,0
4769,Black cats in Vietnam are being killed and consumed as a COVID-19 cure.,0
4770,Mitch McConnell said he wanted states to go bankrupt instead of the federal government providing relief. Today Thom Tillis agreed.,0
4771,Ultraviolet Radiation is administered into the body as a disinfectant to kill bacteria and viruses and this has been used for a while now.,0
4772,Exposure of blood to ultraviolet light rids the body of coronavirus.,0
4773,Half the workforce in the country may have just been idled by coronavirus.,0
4774,Weve still had more deaths to the flu this year than weve had COVID-19.,0
4775,Two physicians in Bakersfield California claim that COVID-19 is similar to the flu in terms of prevalence and mortality; that sheltering in place weakens that immune system.,0
4776,North Carolinas health department is telling hospitals that if they decide to do elective surgeries they wont be eligible to receive (protective equipment) from the state.,0
4777,Smoking may protect against COVID-19; scientists believe nicotine might protect against coronavirus.,0
4778,U.S sent 100000 military forces to South China Sea in a move to increase its presence in the region against the backdrop of the coronavirus pandemic.,0
4779,President Trump urged people to ingest or inject disinfectants as a treatment for coronavirus.,0
4780,November 2019 job listing for a quarantine advisor at the Centers for Disease Control and Prevention prove the government knew the COVID-19 would hit United States.,0
4781,Mosques are allowed to stay open during pandemic in the United States but churches are not.,0
4782,Trump and McConnell are blocking stimulus checks for Americans married to immigrants.,0
4783,President Barack Obama signed the medical appliance tax bill that forced companies to outsource manufacturing of masks gowns gloves and ventilaors [sic] to China Europe and Russia to avoid the tax.,0
4784,Its not the coronavirus thats killing people. It is the economy.,0
4785,President Trump just announced that the biological lab in Wuhan where the COVID-19 virus was created was funded by President Barak Hussein Obama in 2015 to the tune of $3800000 American dollars!,0
4786,Pelosi was in (Wuhan) China 6 days after the impeachment HOAX failed.,0
4787,The existence of a canine coronavirus vaccine casts doubt on statements that there isnt one for humans.,0
4788,People defying stay-at-home order fill Arizona beaches.,0
4789,Mosquitoes can transfer COVID-19 from person to person.,0
4790,If you paid rent in March or April in the United States they got to give you your money back.,0
4791,Pennsylvania House of Representatives approved funding for COVID-19 in June 2019 proving that the pandemic was pre-planned.,0
4792,A video of hot mic comments between a Fox News reporter and a New York Times photographer reveals that COVID-19 is a hoax and proves that there is a secret vaccine.,0
4793,Trey Gowdy said coronavirus shutdowns were suspicious and overblown.,0
4794,All elective or non-emergency surgeries are banned to prioritize coronavirus treatments and prevent the spread.,0
4795,U.S. House Speaker Nancy Pelosi was in Wuhan China in time to release the novel coronavirus and sabotage the U.S.-China trade deal.,0
4796,U.S. House Speaker Nancy Pelosi was in Wuhan China six days after the impeachment proceedings against President Trump ended.,0
4797,Nearly half of (Missouri) counties have not reported positive (COVID-19) cases.,0
4798,The U.S. CDC quietly updated their numbers in August to show that only 6% of all coronavirus deaths were completely due to the coronavirus alone,0
4799,"Social media posts shared thousands of times and retweeted by President Donald Trump claim the U.S Centers for Disease Control and Prevention cut the national COVID-19 death toll by 94%, citing a CDC comorbidity chart.",0
4800,"The CDC updated the COVID-19 number to admit that only 6% of all the 153,504 deaths recorded actually died from COVID-19.",0
4801,"Either masks work or they dont; if masks work, then physical distancing and lockdowns are unnecessary.",0
4802,"The RT-PCR test for the virus that causes COVID-19 detects human DNA on chromosome 8, therefore all tests will give a positive result",0
4803,The Governor of Maine has ordered restaurant staff to wear dog cone-style face visors as a precautionary measure against COVID-19.,0
4804,The greatest trick the U.S. CDC ever pulled was convincing the world you can be sick without having symptoms.,0
4805,"The survival rate of COVID-19 is close to 100% without a vaccine, so what exactly will the purpose of the new vaccine be?",0
4806,Misleading claims about COVID-19 vaccine spread by Plandemic video,0
4807,"Photos show Democratic presidential nominee Joe Biden and his running mate, Sen. Kamala Harris, are not abiding by public health recommendations regarding face masks.",0
4808,"Facebook posts shared tens of thousands of times during the Democratic National Convention criticize Joe Biden, Kamala Harris, and other top Democrats for appearing in a crowd without masks.",0
4809,"Hydroxychloroquine is why Uganda, with a population of 43M, has only 15 COVID-19 deaths.",0
4810,The overall lethality of COVID-19 (infection fatality rate) is about 0.1% to 0.3% and thus in the range of a severe influenza; up to 60% of all persons may already have a certain cellular background immunity to the new coronavirus due to contact with previous coronaviruses (i.e. cold viruses); there is still little to no scientific evidence for the effectiveness of cloth face masks in healthy and asymptomatic individuals,0
4811,Our chance of not dying from COVID-19 is 99.96%,0
4812,Would you take a vaccine with a 33% death rate to feel safe from a virus with a 0.06% death rate?,0
4813,"Sweden has a lower COVID-19 death rate than Spain, Italy and the U.K., even though it never had a lockdown",0
4814,"A large, country-randomized controlled trial with 2.7 billion people shows that COVID-19 patients treated with hydroxychloroquine have a 79.1% lower death rate",0
4815,"Posts shared thousands of times on social media claim Legionnaires disease, a serious type of pneumonia, can be contracted through reusable face masks, implying that it could be mistaken for COVID-19.",0
4816,Social media posts shared thousands of times attribute comments criticizing coronavirus measures to Fox News host Tucker Carlson.,0
4817,An image appearing to be an publication by the World Health Organization (WHO) shows that the global health body does not recommend mask-wearing during the COVID-19 pandemic.,0
4818,"If masks were effective and necessary, non-mask wearers should be dead by now",0
4819,A Facebook post shared thousands of times claims the United States has reached herd immunity for COVID-19.,0
4820,"We cant make a vaccine that works for flu, no vaccine for the respiratory syncytial virus (RSV), and we cant cure cancer. Yet somehow scientists can make a vaccine for COVID-19 in six months?",0
4821,"Hydroxychloroquine, azithromycin and zinc cure COVID-19",0
4822,"Facebook posts shared thousands of times claim Washingtons mayor exempted members of Congress from a 14-day quarantine after they traveled to the funeral of civil rights icon John Lewis in Georgia, which the city considers a high-risk state for the coronavirus.",0
4823,"Herman Cain, one-time Republican presidential candidate, died of colon cancer, not COVID-19.",0
4824,"The truck depicting the god of death Anubis is aimed at testing and then infecting people, which eventually ends with human microchipping.",0
4825,A group called Americas Frontline Doctors are featured in viral video claiming hydroxychloroquine cures COVID-19.,0
4826,"Stella Immanuel claims that the drug combination of hydroxychloroquine, zinc and azithromycin is a cure and preventative for COVID-19 and that people dont need to wear masks or practice physical distancing in a Breitbart video featuring a group called Americas Frontline Doctors.",0
4827,Wearing a face mask to slow the spread of COVID-19 could cause Legionnaires disease.,0
4828,The nasal swab test for COVID-19 damages the blood-brain barrier and can therefore lead to brain infections.,0
4829,The Centers for Disease Control and Prevention made a mistake and has lowered its COVID-19 case count in Florida.,0
4830,A Facebook video claims that a new oral spray deactivates 98% of the coronavirus in the mouth. This effect is believed to be partly due to the ability of trypsin to sever proteins on the surface of the SARS-CoV-2 virus.,0
4831,5G generates the coronavirus SARS-CoV-2 in human skin cells.,0
4832,A mobile COVID-19 testing station bears a logo that depicts an ancient deity of death.,0
4833,"Masks do nothing to prevent the spread of pathogens, including SARS-CoV-2, and cause oxygen deficiency",0
4834,Facebook posts shared thousands of times claim that the US Federal Emergency Management Agency (FEMA) is offering hazard pay compensation to individuals who worked during the novel coronavirus pandemic.,0
4835,5G technology creates coronavirus in human cells,0
4836,US Education Secretary Betsy DeVos said children are stoppers of coronavirus.,0
4837,Video says face masks are ineffective in mitigating transmission of COVID-19 and are harmful to the wearer.,0
4838,"Photo shows former President Barack Obama, Dr. Anthony Fauci and Melinda Gates at the Wuhan lab in 2015.",0
4839,"A photo claims to show Dr. Fauci, Melinda Gates and Barack Obama at the Wuhan Lab in 2015.",0
4840,Claim that Secretary of Education Betsy DeVos said only .02% of kids are likely to die when they go back to school during the pandemic.,0
4841,The U.S. government has approved a second round of coronavirus stimulus payments to everyone who signs up  and that the money will be forthcoming in 5-7 business days.,0
4842,Deaths from COVID-19 are nearing zero in the U.S.,0
4843,Using nasopharyngeal swabs for COVID-19 testing is unnecessary; saliva samples from mouth swabs is an equivalent substitute,0
4844,Articles shared hundreds of times on Facebook in multiple countries claim that holy communion has been banned in Toronto as part of the Canadian citys response to the coronavirus pandemic.,0
4845,Nasal swabs used to obtain samples for COVID-19 tests reach the blood-brain barrier and may damage it.,0
4846,A spike in COVID-19 cases in the U.S. seen in June 2020 is due to increased testing.,0
4847,No one has died from the coronavirus; there are no antibodies that identify SARS-CoV-2; pathologists have no means of verifying whether a person was infected with SARS-CoV-2; SARS-CoV-2 has not fulfilled Kochs postulates.,0
4848,"Infant deaths decreased dramatically during the lockdown, when the number of vaccines administered was reduced; vaccines are a cause of sudden infant death syndrome",0
4849,Face masks dont protect against covid19 and other viruses.,0
4850,Antibodies for the common cold produce a positive COVID-19 test. False-positive results from COVID-19 antibody testing are behind the COVID-19 cases reported in the U.S.,0
4851,Ghislaine Maxwell  the recently arrested associate of Jeffrey Epstein  has tested positive for COVID-19 while in jail.,0
4852,U.S. hospital laboratories falsify COVID-19 tests to inflate the number of positive results. Nurses sent unused swabs for COVID-19 testing and they all came back positive.,0
4853,Gas sensors show that wearing a face mask leads to oxygen deficiency and carbon dioxide toxicity.,0
4854,The reason why the COVID-19 mortality rate and cases have decreased is due to preexisting immunity from T cells,0
4855,"The U.S. went from 75,000 flu deaths last year in America to almost 0; are there allocation games being played to manipulate the truth?",0
4856,Some mouthwashes could help curb coronavirus,0
4857,The World Health Organization confirmed that the coronavirus is no more deadly or dangerous than seasonal flu,0
4858,The U.S. CDC said that the virus which causes COVID-19 was never airborne; masks are therefore worthless,0
4859,Fewer flu cases being recorded this year because these cases are being diagnosed as COVID-19,0
4860,Anthony Fauci co-authored a study published in 2008 showing that Spanish flu deaths were due to bacterial pneumonia from wearing face masks,0
4861,The World Doctors Alliance claims that COVID-19 is a type of flu and is not a pandemic; that PCR tests are up to 94% false positive; that only 98 COVID-19 related deaths have been reported in Ireland,0
4862,"A CDC study published in September 2020 showed that more people wearing masks had COVID-19, therefore masks dont work or make us more likely to catch COVID-19",0
4863,The novel coronavirus that causes COVID-19 is a normal flu virus.,0
4864,The genomic sequences of coronaviruses that support the hypothesis that the virus arose naturally are all fabricated and dont actually exist,0
4865,Mortality in the U.S. this year is not materially different from the previous 5 years,0
4866,"If face masks work to protect us from viral respiratory illnesses like COVID-19 and the flu and weve been walking around in them for months, then why would anyone need a flu shot right now?",0
4867,The U.S. government has released their initial plans to force a vaccine on everyone; three potential vaccines are currently in Stage 3 trials in the U.S. and could be ready in weeks,0
4868,The Trump campaign sent out fundraising email asking to help the presiden after he was diagnosed with COVID-19.,0
4869,"Florida, Georgia,Idaho, South Dakota & Tennessee are now mask free!!!",0
4870,COVID-19 is less deadly than seasonal flu,0
4871,"COVID-19 mortality rates are very low, therefore COVID-19 is not an important public health concern; if you are 70+ years old, you have a 0.054% chance of dying from COVID-19",0
4872,More babies die by abortion in two days than all the coronavirus deaths thus far,0
4873,Hydrogels are part of the genome-modifying COVID-19 mRNA vaccines delivery system and will connect you to the internet,0
4874,"Masks are dirty and cause bacterial overgrowth, skin infections, and mask mouth, which is a new medical condition caused by wearing masks all day",0
4875,The U.S. CDC encourages the use of a [COVID-19] flu shot on children.,0
4876,Why are we wearing masks for COVID-19 when we dont wear masks for flu and TB which also kill a lot of people?,0
4877,Coronavirus was created in Wuhan lab and released intentionally.,0
4878,"If you decide you dont want the COVID-19 vaccine, the military will help convince you.",0
4879,There is no second wave of COVID-19; this second wave is really just the normal flu/common cold season that happens every year,0
4880,Genetic evidence within the Spike gene of the SARS-CoV-2 genome suggest that the virus is a product of genetic manipulation,0
4881,"Cloth masks cannot block smoke particles which are larger than viruses, so masks cannot stop the spread of the virus",0
4882,PGA golfer Bubba Wallace wrote Facebook post that criticizes measures taken to mitigate the spread of COVID-19.,0
4883,The World Integrated Trade Solutions (WITS) website shows that COVID-19 test kits were being sold in 2017 and 2018,0
4884,COVID-19 case numbers in the U.S. are inflated due to the high sensitivity of the RT-PCR diagnostic test,0
4885,Facebook posts shared in at least three countries as scientists work to develop a COVID-19 vaccine claim to offer a legal way to refuse vaccination.,0
4886,Wisconsin is clearly seeing a decline in COVID infections.,0
4887,Facebook posts claim a child who is infected with the novel coronavirus will be taken to a hospital unaccompanied.,0
4888,Indias Ministry of Home Affairs banning citizens from posting about the new coronavirus on social media.,0
4889,"42 Democratic senators, plus two Independents, voted against sending direct payments to Americans as part of the coronavirus economic stimulus package.",0
4890,The photo of a vaccine for canine coronavirus proves that a vaccine exists for the novel coronavirus that causes COVID-19.,0
4891,A picture of a reporter in protective medical gear is an example of how the American media hypes the COVID-19 pandemic.,0
4892,"A photo taken by a journalist showing a beach in Jacksonville, Florida, isnt from after the government reopened the beach as news reports have claimed.",0
4893,News photo from stay-at-home protest was doctored to add Confederate flag.,0
4894,"Says a photo shows the SAME EXACT PEOPLE at two different beaches in Los Angeles County and Jacksonville, Florida.",0
4895,My wife is suffering from coronavirus and she is pregnant. The doctor said she wont survive it.,0
4896,A Democratic attack ad said Trump shipped 17 tons of medical supplies to China.,0
4897,The COVID-19 virus cannot spread in areas sprayed with eucalyptus oil vapor.,0
4898,Goodwill Industries International has fired all its employees because of the coronavirus pandemic.,0
4899,Says Wisconsins in-person election has caused a surge in new coronavirus cases,0
4900,Nobel laureate Luc Montagnier claimed that the coronavirus genome contained sequences of HIV (the virus that causes AIDS).,0
4901,Trumps claim that Obamas handling of the 2009 swine flu pandemic was a disaster.,0
4902,"House of Representatives Speaker Nancy Pelosi posted and deleted a video on her Twitter account, in which she calls on people to visit Chinatown in San Francisco.",0
4903,"House Speaker Nancy Pelosi delete a February 24, 2020, video of herself from Twitter in which she encouraged people to visit Chinatown in San Francisco.",0
4904,The Food and Drug Administration (FDA) authorized Bodyspheres two-minute COVID-19 testing kit.,0
4905,"Posts shared more than 2,000 times on social media appear to show a 2009 tweet from Donald Trump criticizing then-president Barack Obamas handling of the H1N1 pandemic and placing ALL responsibility on presidents in a crisis.",0
4906,Amazons Alexa says the government released the coronavirus.,0
4907,"In the United States, there are 360,000 (deaths) a year from swimming pools. But we dont shut the country down for that.",0
4908,Hospitals compensated 15% more for COVID-19 patients under the stimulus package and New York City hospitals are inflating their coronavirus numbers.,0
4909,A video argues that the pandemic could have resulted from the accidental or intentional release of either a natural virus under study or an artificial virus that was bioengineered (manmade).,0
4910,Says Democrats are on vacation until May 4 and refuse to come back to sign a bill to help small businesses.,0
4911,"This is COVID-19, not COVID-1, folks. And so you would think the people charged with the World Health Organization facts and figures would be on top of that.",0
4912,Thieves are handing out chemically doused face masks to knock people out before robbing them.,0
4913,Economic stimulus payments to U.S. citizens will either reduce future tax refunds or will have to be paid back.,0
4914,"Valley County, Montana, mandated pink arm bands for residents who had submitted to quarantine protocol.",0
4915,"Gov. Andrew Cuomo was simply saying if we can share 20 percent of your excess, your non-used ventilators, to help people in other parts of the state on a voluntary basis, that would be great. Of course, there was a reaction to that, which was not positive.",0
4916,Trumps claims about how quickly WHO acted to announce human-to-human transmission,0
4917,Video shows an orangutan who started washing its hands after watching the zookeepers do so during the coronavirus pandemic.,0
4918,"The news media has tried to pass off one mans death, attributed to complications from COVID-19, as two separate cases.",0
4919,Michigan Governor Gretchen Whitmer bans buying US flags during lockdown.,0
4920,"The president looks like he was ahead of the curve  as you know, he talks about this all the time  on shutting down travel from China.",0
4921,Joe Diffies death was labeled as a COVID-19 death and it wasnt!,0
4922,Trump says that as president he has total authority to re-open states amid the COVID-19 pandemic.,0
4923,"Average American has less than two-tenths of one percent chance of getting coronavirus, and thus public health officials overreacted to the pandemic.",0
4924,"Trump claims it is the decision of the President, not governors, to open up the states.",0
4925,"The US $1,200 coronavirus relief checks this year are just an advance on your next tax return.  Next year, youre automatically going to owe $1,200 come tax season.",0
4926,Says American NIAID director Dr. Anthony Fauci stands to lose 100 million dollars on Bill Gates vaccine for the coronavirus. Because he invested in this vaccine.,0
4927,Numbers in a photo about death tolls from COVID-19 show that the pandemic is a con.,0
4928,Michigan Gov. Gretchen Whitmer banned sale of American flags during COVID-19 pandemic.,0
4929,A photo shared thousands of times on Facebook claims to show the throat of a novel coronavirus patient.,0
4930,COVID-19 stimulus checks are an advance on 2020 tax refunds.,0
4931,Dr. Anthony Fauci was telling people on February 29th that there was nothing to worry about and it posed no threat to the US public at large.,0
4932,Calling 1-800-382-5277 or 1-800-746-6373 gives Americans information on their coronavirus stimulus checks.,0
4933,Says Michigan COVID-19 order bans gardening and the sale of vegetable seeds and fruit.,0
4934,Mosques allowed to stay open in the US during the coronavirus epidemic while churches are forced to close.,0
4935,15 major global pandemics all originated in China.,0
4936,President Donald Trump referred to the coronavirus as a hoax or political conspiracy.,0
4937,Pentagon confirms coronavirus accidentally got into chemtrail supply train.,0
4938,Chinas Communist government created the novel coronavirus in a laboratory and released it into the world as a deadly bioweapon.,0
4939,Viral publication says a video shows a gay party in Italy few weeks before COVID-19.,0
4940,"Per order from @GovWhitmer, people in Michigan are now banned from purchasing a new baby car seat in stores.",0
4941,Mass vaccination for COVID-19 in Senegal was started yesterday (4/8) and the first 7 CHILDREN who received it DIED on the spot.,0
4942,Soap and hand sanitizer can be used to kill coronavirus in the body.,0
4943,"Viral video with Dr. Shiva Ayyadurai proves Fauci, White House and others are members of deep state.",0
4944,Herd immunity is probably why California has far fewer COVID-19 deaths than New York.,0
4945,"Church services cant resume until were all vaccinated, says Bill Gates.",0
4946,COVID-19 mass vaccine in Senegal that began in West Africa killed the first seven children who received it.,0
4947,CDC admitted to lying about COVID-19 death stats.,0
4948,Top German virologist Jrgen Rissland recommended drinking whiskey to combat COVID-19.,0
4949,Bill Gates is plotting to use COVID-19 testing and a future vaccine to track people with microchips.,0
