,claim,claim_veracity
36881,"Trumping Trump, Vattenfall to build Scottish wind farm near golf resort",1
36882,Florida residents heed Irma warnings after Harvey's destruction,1
36883,IMMIGRANTS FROM SOVIET UNION Want To Know Why Americans Support Bernie Sanders,0
36884,White House says making 'a lot of progress' on tax reform,1
36885,ACTOR MARK WAHLBERG Gives Best Advice To Hollywood’s Political Hacks: “Shut Up!’,0
36886,THIS IS HUGE! Here’s Proof George Soros Fears Trump’s Presidency And will Do ANYTHING To Bring Him Down,0
36887,HOW A SIMPLE GLASS OF WATER Could Expose The Truth About Hillary’s Serious Health Issues And Cause Her To Lose The Election ,0
36888,"Trump, aviation executives to discuss infrastructure Thursday: sources",1
36889,U.S. House passes sanctions on Iran-backed Hezbollah,1
36890,Trump aide cites 'massacre' that never occurred to defend immigrant ban,1
36891,"World 'running out of time' on North Korea, Trump to tell Asia: White House",1
36892,Voting for Trump? Pennsylvania Republican senator will not say,1
36893,"Trump Abuses Power, Punishes Qatar For Refusing To Give $500 Million Loan To Son-In-Law Kushner",0
36894,"BUNDY SON AND RANCHERS POST VIDEOS On Facebook: Speak Out Against “Lies on social media,” Explain Why They’re Fighting Tyrannical Government",0
36895, Male Republican Blames ‘Female Senators’ For GOP Failure To Pass Health Law,0
36896, Buffalo Bills Coach Gives Donald Trump The Weirdest Rally Introduction Ever ,0
36897,U.N. urges Sudan to improve plight of Darfur's displaced people,1
36898,"Britain's Labour shifts on Brexit, proposes staying in customs union",1
36899,FBI DATA Shows Black-On-Black Murders Off The Charts During Obama Presidency…So Why Is Obama Chasing Cops From Black Neighborhoods?,0
36900, This Republican Actually Supports Obama In Finding Scalia’s Replacement – Here’s Why ,0
36901,China paves way for prosecuting disgraced senior politician,1
36902,"Guinean forces kill one, wound several in bauxite mining town riot",1
36903,BREAKING: 19 Yr Old Ethiopian Immigrant Sentenced For Beating 97 Yr Old WWII Veteran To Death With Spatula In Iowa,0
36904,Saudi says reserves right to respond to Iran 'hostile actions',1
36905,STUNNING PHOTOS EMERGE Of West Point Graduate and Infantry Officer Supporting Kneeling For Our National Anthem and Communism On Social Media,0
36906,Strike called in Bangladesh over power price rise on day pope arrives,1
36907,RUDE! KAMALA HARRIS Repeatedly Cuts Off Homeland Security Secretary John Kelly Over Sanctuary City Policy ,0
36908,OUCH! NEW BOOK Takes Readers Inside Hillary’s Nasty Campaign: Self-Righteous Hillary Was ‘so mad she couldn’t think straight’…Attacked Her Aides…Focused Too Much On Black Voters…Bill Gave Aides An “Ass-Chewing”,0
36909,Trump considering Dr. Scott Gottlieb to head FDA,1
36910,Israel says it will intensify response to Syrian fire,1
36911,Back to school: China kindergarten weathers child abuse storm for now,1
36912,Russian hopes of thaw with Trump dented after his top security adviser quits,1
36913, Donald Trump Whines That Mitt Romney Was ‘Ungrateful’ For Trump Helping Him Lose The Election ,0
36914,Commander of Taliban 'special forces' killed in Afghanistan: officials,1
36915,WHOA! HOW JEB BUSH Blew Through His Campaign Cash,0
36916,"George W. Bush ends exile, helps Republicans raise money",1
36917, Heiress To Disney Empire Knows GOP Scammed Us – SHREDS Them For Tax Bill,0
36918,Democratic wins in U.S. state elections boost hopes for carbon trading,1
36919,Former Thai PM Thaksin to be charged with royal insult: attorney general,1
36920,"Emboldened by Trump, some police unions seek to overhaul Obama’s reforms",1
36921, Official GOP Twitter Account Went Fully Delusional And Americans Are NOT Letting Them Live It Down ,0
36922,Florida Man Gives Away Last Generator To Desperate Woman…But It Gets Better ,0
36923,RAND PAUL Picks Fight With Wrong Senator: Says Cruz Is “Pretty Much Done” In Senate Because He Won’t Get Along ,0
36924,“They Will Kill Him Before They Let Him Become President”,0
36925, ‘Pizzagate’ Conspiracy Rally Melts Down When Crowd Can’t Agree On Whether To Blame Jews,0
36926, This Company Uses A Black Model To Promote The Worst Shirt Ever ,0
36927,Three dead after suspected gas leak at PetroChina refinery: media,1
36928,Kid Rock hints online he will run for U.S. Senate,1
36929,"Ahead of Trump's visit to Philippines, a big thumbs up from U.S. veterans",1
36930,Trump will not visit DMZ during Asia trip -official,1
36931,"Turkish troops, Kurdish militants clash near Iraqi border, 25 killed: army",1
36932,Iran halts flights to Iraq's Kurdish region in retaliation for independence vote,1
36933, Conservative Writer Calls Black Voters Hillary’s ‘Loyal Slaves’ For Not Blindly Supporting Donald Trump,0
36934,Trump to host Jordan's King Abdullah on April 5: White House,1
36935,BUILD THE WALL! House Voted on Funding Trump’s Wall in Partisan Vote,0
36936,Thailand rehearses lavish $90 million funeral for late king,1
36937," Arizona GOP Poised To Ban Social Justice Classes, Events, And Lectures In Public Schools",0
36938,Senate votes to confirm slate of three CFTC commissioners,1
36939,Kremlin says expects to agree date for Trump-Putin phone call soon,1
36940," Miss Texas Gave A VERY Unexpected Answer When Asked About Trump, And Republicans Are Furious",0
36941,EXPOSED POPULATION CONTROL CAMPAIGN: Influential Billionaire Secretly Donates $21 Million Per Year To Planned Parenthood,0
36942,"CIA director warns Trump to watch what he says, be careful on Russia",1
36943,Trump leaves some on Wall Street wary and confused,1
36944,Democratic Senator Schumer to Trump: Stop blaming Puerto Ricans,1
36945,SHOCKING VIDEO: Muslim Child Bride Forced to Wed Man 20 Years Older…You won’t believe what he trades for her!,0
36946, REPORT: Team Trump Ordered Border Patrol To Defy Members Of Congress In Original Muslim Ban,0
36947, Trump Put An American Flag On His Birthday Tweet To Melania – There’s Just ONE Problem ,0
36948,"EPA confirms White House freeze on grants, contracts ends Friday",1
36949,Russian parliament speaker says hopes for better ties with U.S.,1
36950, black protesters drove david duke out of his own racist protest,0
36951,BUSTED! CNN FAKE NEWS Uses Split Screen For Reporters Standing Right Next To Each Other ,0
36952,Missouri Democrats filibuster proposed gay discrimination amendment,1
36953,Southern African leaders to discuss Zimbabwe on Tuesday,1
36954,"Former Texas Gov. Perry endorses Trump, says open to running mate role: CNN",1
36955,Rohingya refugees in Pakistan fear for relatives in Myanmar,1
36956,Peace gives Colombian coffee an extra shot,1
36957,Singaporeans protest against uncontested presidential election,1
36958,FORD’S NEW CEO SNUBS President Trump…Will Build Focus In China…Export To U.S.,0
36959,Republicans make repealing Obamacare 'first order of business',1
36960,"China takes action on thousands of websites for 'harmful', obscene content",1
36961,"SAUDI BILLIONAIRE Who Used Sharia Law To Make Fortune, Donates $10 MILLION To Yale University To Build Islamic Law Center",0
36962,"Obama likely to discuss TPP, Puerto Rico with Republican leaders: White House",1
36963,"Embroiled in controversies, Trump seeks boost on foreign trip",1
36964,Spanish archaeologists dig up more civil war dead from mass graves,1
36965,Trump to nominate Heather Wilson as Air Force secretary,1
36966,House oversight panel chairman Chaffetz to depart Congress June 30,1
36967,"Trump campaigns in California, denounces protesters at rally as 'thugs'",1
36968, President Obama Says What Trump Cannot Say Following Murder In Charlottesville,0
36969,DON’T BELIEVE THE MEDIA! MASSIVE FL TRUMP RALLY…Fans Walk MILE To Get Into Rally …While Hillary Handlers Have To Tell Her When To Smile,0
36970," Obama’s Press Secretary Just Smacked Down A HUGE Sean Spicer Lie, And It’s Glorious ",0
36971,TRUMP TAKES ACTION: Send “Animal” To GITMO…Already Starting Process To “Get Rid of Senator Chuck Schumer’s “Diversity Lottery” That Gave Us NYC Terrorist ,0
36972, HOLLYWOOD ACTOR Scott Baio FED UP With Obama: “He’s a Muslim or a Muslim sympathizer”,0
36973,U.S. Republican senator wants Congress to vote on Cuba travel bill,1
36974,North Korea dismisses report that sixth nuclear test killed many people,1
36975, McCain F*cked Over Senate Republicans On Trumpcare In A Much Better Way Than We Already Knew,0
36976,CHILLING PHOTO Captures FEMALE SUICIDE BOMBER Carrying Baby Moments Before She Blows Both Of Them Up,0
36977,PUBLIX Grocery Chain Directs All Stores To BLOCK National Enquirer Magazines With Trump On Cover ,0
36978,France to lead investigation into A380 engine explosion,1
36979,fox news host and commentator suspended on same day for using ‘colorful language’ to describe obama,0
36980,TERRORISM EXPERT SEBASTIAN GORKA On What Next After London Terror Attack ,0
36981,BUSTED! THE MOST DAMAGING Clinton Foundation Emails Yet: “Friends of Bill”,0
36982,Iranian students feel robbed of their American dreams,1
36983,REPORT: TRUMP Has Chosen His Next Communications Director…And She Will Be Perfect For The Job!,0
36984,Trump faces challenges in separating from business: legal experts,1
36985, Bernie Sanders Draws Impressive Crowd At Pine Ridge Reservation ,0
36986," Trump Tweets Chicago Murder Stats, DEMANDS That Mayor Let Him Handle It ",0
36987,Mexico says paying for Trump wall 'not part of our vision',1
36988,"HOW 125,000 ILLEGAL KIDS Have Been Able To Avoid Deportation",0
36989, CNN Host STUNNED As Trump’s Team REFUSES To Comment On Russian Hacking ,0
36990, Trump Just Threatened To Jail Hillary If He’s Elected – Then She Blasted His Orange Face Off ,0
36991, Horrific Texas GOP Platform Is Made Worse By Implying That Most Texans Are Gay,0
36992,Bid to mine more coal on U.S. federal lands tests Obama's green agenda,1
36993,Despair and introspection on U.S. coasts after Trump win,1
36994, Ann Coulter Makes SICK Comparison Between Hillary And Hitler In Asking Where Bernie’s Fans Went,0
36995, Bombshell Reports Confirm What We Already Believed About MSNBC’s Joe And Mika ,0
36996,Australian former deputy prime minister returns to parliament,1
36997,THE FRENCH FLEUR DE LIS OF NEW ORLEANS JOINS THE LIST OF “RACIST” SYMBOLS,0
36998, New Trump Comments Confirm That Bannon Could Be On His Way OUT ,0
36999,Belgian trial of Paris attack suspect postponed to Feb. 5,1
37000,"A dead dictator, his rusting boat and a fight for history",1
37001,Japan trade minister says will keep stressing importance of TPP to U.S.,1
37002,Bones of contention: Australia returns ancient Aboriginal remains for outback burial,1
37003,Turkey's Erdogan says critical decisions on Syria will be made today,1
37004,"Police evacuate Bonn Christmas market, probe suspicious package",1
37005, brand-new pro-trump ad features so much a** kissing it will make you sick,0
37006," President Obama Announces The Major, Unfulfilled Promise He Will Deliver Before Leaving Office ",0
37007,HILLARY’S OVER-THE TOP REQUIREMENTS FOR SPEAKING,0
37008, Trump Comes Unglued Once Again In Ongoing Feud With ‘Crazy’ ‘Morning Joe’ Hosts ,0
37009,Former Venezuelan prosecutor meets Mexican attorney general,1
37010,Man arrested at Trump rally said he wanted to shoot candidate: court papers,1
37011,German defense minister to meet U.S.'s Mattis on Friday,1
37012, Former Trump Aide Fired For Somehow Being Too Racist Endorses Cruz,0
37013,Former Vice President Biden to announce political action committee,1
37014,STUDENTS BRAVELY DEFY Catholic College VP’s Warning To Reconsider “Offensive…Divisive…Harmful” AMERICA-THEMED Party,0
37015,StanChart closed accounts linked to South Africa's Gupta family in 2014,1
37016,Senate may vote on revised healthcare bill next week,1
37017,"Myanmar army chief says Rohingya Muslims 'not natives,' numbers fleeing exaggerated",1
37018,5 KEY THINGS To Know About Obama’s Supreme Court Nominee…One Is A BIG Deal Breaker!,0
37019, Trump Spokeswoman On Rally Violence: It’s Just A ‘Head-On Collision With The Truth’ ,0
37020,White House accuses Russia of Syria chemical attack 'cover up',1
37021,House Speaker Ryan says U.S. government shutdown unnecessary,1
37022,Turkey no longer needs EU membership but won't quit talks - Erdogan,1
37023, don lemon and cnn panel laugh at trump supporter for denying everything he has done,0
37024,"REPORT: ANTI-TRUMP, Open-Borders Clooney’s No Longer Feel Secure In England…Moving Back To U.S",0
37025,White House to host fresh biofuels talks to help refiners: sources,1
37026,"HYPOCRISY: PAUL RYAN SENDS HIS KIDS TO Private School That Screens Out Muslims, But Demands We Welcome Hundreds Of Thousands Of Muslims To America",0
37027,U.S. says open to talks on protected status for Haitians,1
37028,Republican Senator Hatch rejects bipartisan healthcare deal,1
37029, OOPS: Trump Agrees That People Like Him Should Be Treated ‘Harshly’ For Milking Their Country,0
37030,Rescuers search for Philippine storm victims as toll rises to 200,1
37031,Unforced errors and miscalculations end Bush's White House hopes,1
37032,VOTING MACHINES STOLEN In Controversial GA Election Where Dems Hope To Embarrass Trump With 30-Yr Old Jon Ossoff Win,0
37033,BERNIE SANDERS Just Proved His Cluelessness on What Makes Economies Grow ,0
37034," The Real, Damning Reason Trump Opened Fire On Blumenthal Via Twitter ",0
37035,Tunisia working with UAE on terrorist threat from female jihadist returnees,1
37036,SUNDAY WIRE REPLAY: LIVE Show Off-Air for Maintenance,0
37037, Twitter Mercilessly WRECKS Trump For Posting Celebratory Inauguration Day Tweet,0
37038,Hopes and frustrations as Brexit talks resume after May speech,1
37039,"EU parliament mauls UK's Brexit progress, May urged to 'sack Boris'",1
37040,"Bernie Sanders: When you’re White, you don’t know what it’s like to be poor…to live in ghetto” ",0
37041, nra vp responds to orlando massacre question with unhinged rant ,0
37042, Paul Ryan Claims GOP Wouldn’t Try To Have Democrat Facing Similar Charges To Trump Impeached,0
37043, ‘Satanic Giants Built Stonehenge’ Is Now A Thing With Creationists ,0
37044,"SpaceX to launch Turkish satellites, minister says",1
37045,Trump signs order for tighter vetting to prevent terrorism,1
37046,"In Pakistan, North Korean diplomat's alcohol stash raises bootlegging suspicions",1
37047,ONE IMAGE PERFECTLY Captures Who’s Really Behind The Trump-Russian Collusion “Investigation”,0
37048,Saudi Arabia arrests 46 for stirring divisions: state media,1
37049," GOP Official Just Quit Trump’s Bogus Voter Fraud Panel, More States Resist Giving Voter Info",0
37050,LAURA INGRAHAM RIPS INTO THE PRESS…Crowd Goes Wild: “Do your job!” ,0
37051,Turkey says will not submit to 'impositions' from United States in visa crisis,1
37052,First Supreme Court 4-4 Tie Screws Republicans HARD,0
37053, It’s Not Over Yet: Jill Stein Files Federal Lawsuit Over Pennsylvania Recount,0
37054,COMEDY GOLD ON DETROIT NEWS: “Willy” Dumps His Tires In The Wrong Spot ,0
37055," Crybaby Trump Revokes Washington Post Press Credentials, Newspaper Responds With Middle Finger",0
37056,Peruvian president divides opposition to avert ousting,1
37057, This Congressman’s Terrifying Statement PROVES Trump Supporters Are A Dangerous Cult ,0
37058,HERE’S THE LIST Of 25 Governors Who Have Told Obama Muslim Refugees From Syria Are NOT Welcome In Their States,0
37059, hungarian prime minister cracks down on refugee invasion…calls out open-borders soros for secretly using “tons of money and heavy artillery” to influence politics,0
37060,"Pence says South Korea-U.S. free trade agreement to be reviewed, reformed",1
37061,U.S. send extra fighters to police Baltic skies during Russian exercise,1
37062,"Thanks To Dem Governor, Louisiana Starts Enrolling Over 375,000 People Onto Medicaid",0
37063,"CNN Fake News vs Real News: First Images of Abandoned Terrorist Facilities in East Aleppo, Not From CNN",0
37064,Chicago to sue Trump administration over sanctuary city funding threat,1
37065, Muslim Woman Who Turned In Paris Terrorist Shares Important Thought With The World,0
37066,Hillary Clinton attacks proposed Trump budget cuts as 'cruelty',1
37067, Trump Claims Hillary Was Involved In Disappearance Of EgyptAir Flight,0
37068,SUNDAY SCREENING: The Deep State: Hiding in Plain Sight ,0
37069,BUSTED! MEDIA Caught Red-Handed Trying To Demoralize Trump Supporters With Phony Polls,0
37070,"China issues guidelines to curb money laundering, terrorism financing and tax evasion",1
37071, us marine and navy veteran writes blistering open letter to khizr khan: “does it matter whether mr. trump has ‘sacrificed’? has ms. clinton ‘sacrificed’ for this nation? how about mr. obama?”,0
37072, Conservatives Invent Conspiracy Theory To Blame White Oregon Militia On A Black Guy ,0
37073," The RNC’s First Night Proves Republicans Are Dividing America, Not President Obama",0
37074,Uphill battle looms as Trump seeks revamped healthcare plan,1
37075,Sexual abuse accuser sues ex-House Speaker Hastert for $1.8 million,1
37076,'Bridgegate' trial star witness describes favors for endorsements,1
37077,U.N. asks urgent reforms to end arbitrary detention in Sri Lanka,1
37078,"Buoyed by mayoral votes, Venezuela socialists eye presidency race",1
37079,"HILLARY: “Trump Is Offensive To Women, But So Are Rubio And The Rest”",0
37080,South Korea's Moon says he's against having nuclear arms despite North Korea threat,1
37081, Republicans BETRAY Paul Ryan And Mitch McConnell – Obamacare Repeal DOOMED,0
37082,White House says denuclearization remains priority for Korean Peninsula,1
37083,China says North Korea nuclear issue must be resolved peacefully,1
37084,DIAMOND AND SILK Dissect The Benghazi Hearings And Rip Hillary To Shreds…You Gotta See This! ,0
37085,BAM! LIBERAL THUG Tossed From Trump Rally…Crowd Goes Nuts! ,0
37086, Ann Coulter Just Made The Most Despicable Claim About Hispanics In Defense Of Trump ,0
37087,Philadelphia prosecutor will not seek reelection after ethics fine,1
37088,No love lost with Daily News after Trump wins New Hampshire,1
37089,"Gingrich, Christie lead Trump list of vice presidential options",1
37090,FRANCE: REFUGEE PAYS ANOTHER REFUGEE To Rape Worker As Pay Back For THIS,0
37091,WHOA! DID HILLARY JUST HAVE A SEIZURE ON CAMERA? ,0
37092,AUSTRIA’S NOT PLAYING GAMES: Bans Face-Concealing Islamic Dress…Mandates “Integration” Course…Or Else,0
37093,"In Kirkuk, Kurds' joy turns to fear after Iraqi army takeover",1
37094, The Numbers Are In And Jon Ossoff Losing The Georgia Election Was Actually VERY GOOD News For Democrats,0
37095,U.N. discussing resolution after Syrian government blamed for sarin attack,1
37096,BREAKING: Trump Was Right! Trump Campaign Manager Wiretapped,0
37097,COVER-UP: Both Obama and Clinton Lied About Trading Classified Emails,0
37098,Blocking abuse of lower small business rate slows U.S. tax overhaul,1
37099, Republicans Furious That Even Fox News Is Reporting How Low The Deficit Is Under Obama ,0
37100,UPDATE: JUDGE REJECTS STATE DEPARTMENT PUSH FOR JANUARY 2016 RELEASE OF CLINTON E-MAILS,0
37101,Italy seizes 100 tonnes of diesel on ship sailing from Libya,1
37102,HOME DEPOT CO-FOUNDER ON TRUMP: “This guy has guts and he’s got great people around him” ,0
37103,Trump says will decide on Federal Reserve chair 'very shortly',1
37104,"U.S. military, in Iraq, urges Iraqis, Kurds to avoid escalation",1
37105,"Flynn's lawyers cut talks with Trump team, signaling Mueller cooperation: NY Times",1
37106,"As debt limit looms, House leaders eye bipartisan deal",1
37107,More than 60 Rohingya feared drowned as U.S. steps up pressure on Myanmar,1
37108,"Venezuela talks to resume in January after government, opposition fail to reach deal",1
37109,BOMBSHELL COMEY ADMISSION: FBI Found Email Indicating Obama’s AG Loretta Lynch Would Do EVERYTHING She Could To Protect Hillary From Criminal Charges ,0
37110,"Gorbachev, last Soviet leader, wants Trump-Putin summit to save arms pact",1
37111,Kurdistan region says Iraqi forces preparing major attack in oil-rich Kirkuk,1
37112,DON’T LET HILLARY HIJACK THE FLINT WATER CRISIS: Audit Finds State Regulators At Fault,0
37113,German police say Potsdam explosive package not 'terrorism',1
37114,Youths charged with murder after fatal fire at Malaysian school,1
37115, Mitch McConnell Freezes GOP Donors Into Loudest Silence EVER With One Question About Trump,0
37116,Latest House healthcare bill includes concessions to conservatives: Politico,1
37117,HACKED EMAILS Reveal Clinton Foundation CEO Was A Mole…Where Is He Now?,0
37118,A split within a split: the Catalan valley sticking with Spain,1
37119, Jessica Williams Leaves The Daily Show With The Most Hilarious Trump Bashing Yet ,0
37120," Cher Reacts To Dr. Oz Reading Trump’s Health Report, And It’s The Best Thing Ever ",0
37121, Ex-KKK Grand Wizard: Maine Gov. Right To Call Out Black Men’s ‘Defilement’ Of White Women,0
37122, Former GOP Rep Throws Support Behind Obamacare After Becoming Unemployed With Pre-Existing Condition,0
37123, Texas Republicans Cut Environmental Regulations And Now Black Sludge Is Coming Out Instead Of Tap Water,0
37124,House committee questions head of Trump campaign data firm: sources,1
37125,Boston Globe denounces Trump candidacy in 'front page' satire ,1
37126, trump gets his deplorable a** handed to him by keith olbermann,0
37127,CNN POSTS TRUTH ABOUT TRUMP POLLS…Then Immediately REGRETS It…We Have Screen Shots!,0
37128,BOMBSHELL BIOGRAPHY: “SELF-OBSESSED” BARACK OBAMA Asked WHITE Girlfriend To Marry Him…Dated Her While Engaged To Michelle,0
37129,Trump shows interest in bipartisan tax reform as Obamacare repeal collapses,1
37130,Hungary summons U.S. envoy over media funding plan,1
37131, BOMBSHELL: Israeli Spies Reveal Trump’s Pee Party Is Just The Tip Of A Fast-Melting Iceberg,0
37132,Lebanon's president rejects terrorism suggestion,1
37133,Armed Trump Supporters ‘Stand Their Ground’ Outside Female Dem. Candidate’s Campaign Office For 12 Hours,0
37134,Iran warns U.S. against imposing further sanctions,1
37135,About 900 State Department officials sign protest memo: source,1
37136, New Study Shows Why Major Insurers Hate The ACA – It Actually Forces Them To Help Sick People,0
37137,"Trump says Obama 'colluded' on Russia, without giving evidence",1
37138, L.A. Cop Accidentally Shoots Himself While Chasing Suspect ,0
37139,"PR specialist says set up meeting between Trump's son, Russian lawyer at a client's request",1
37140, CNN Just Told Kellyanne Conway To Go F*ck Herself In The BEST Way Possible ,0
37141,Vietnam seeks death penalty for embezzlement by ex-chairman of state energy firm,1
37142," Brainwashed Marine Cries ‘Benghazi!’ At Bill Clinton, Gets Shut Down ",0
37143,HYSTERICAL! HILLARY CLINTON Upstaged By Man Behind Her Eating Campaign Stickers ,0
37144,"Trump mulls new order to replace travel ban, no decision yet",1
37145,Hungarians take walking tour to overcome fears of Muslims,1
37146,Texas prosecutor offers probation to anti-abortion activist behind video,1
37147,Exiled Chinese tycoon Guo seeking asylum in U.S.,1
37148, Trump Gets Trashed For Justifying Don Jr’s Collusion With Russia: ‘That’s Politics!’,0
37149,Commerce Secretary says Trump-Xi talks will address trade imbalances,1
37150,Senators challenge Trump plan to privatize air traffic control,1
37151, President Obama Slams Republicans For Toying With American Lives By Blocking Zika Funding ,0
37152,U.S. energy secretary duped into fake interview with Russian comedians,1
37153, That Constitution The Bundy Terrorists Tote Around Is A Perverted Version Of The Real Thing ,0
37154,OBAMA TAKES TWO GAS GUZZLING PLANES For Sightseeing…What Global Warming?,0
37155,HOUSE TAKES Measures To Impeach IRS Chief After Stubborn Refusal To Cooperate…Who Do These People Think They Are? The IRS?,0
37156, Smirnoff Is BRILLIANTLY Trolling Donald Trump Over Russia – Prepare To Laugh,0
37157,Catalan separatists win election in rebuke to Spain and EU,1
37158,CHOKING ON HER LIES? HILLARY CLINTON Has Coughing Fit During Speech At Alma Mater ,0
37159, Trump Whines About Unfair Media During Coast Guard Commencement Address ,0
37160,Brazil's Congress rejects corruption case against President Temer,1
37161,Heavy squalls with tornadoes from Irma sweep south Florida: NHC,1
37162,BOOM! WATCH DONALD TRUMP WIN The War Of Words With Barack Hussein Obama ,0
37163,"China says foreign press welcome, as some media outlets excluded from key event",1
37164,WHOA! CHRIS MATTHEWS DEFIES Liberal Media Script…Says FBI Director Didn’t Exonerate Hillary: “There Is A Difference Between Acquittal And Innocence”,0
37165,White House calls Pentagon decision to probe Flynn appropriate,1
37166,Border agreement puts floor under EU/UK trade talks: Irish foreign minister,1
37167,U.S. civil liberties group to challenge Trump's new travel ban,1
37168,BREAKING: BALTIMORE GOT BUCKET LOADS OF MONEY FROM OBAMA’S STIMULUS…YOU REALLY WON’T BELIEVE HOW MUCH!,0
37169,HE GAVE US THIS WARNING ONLY 67 YEARS AGO…Everyone Thought He Was Crazy,0
37170, Howard Dean ROASTS Trump Over Debate Sniffles: ‘Coke User’? ,0
37171, Dallas Police Chief Just Completely DESECRATED The ‘Good Guy With A Gun’ Myth ,0
37172, Sanders Campaign Withdraws Lawsuit Against DNC After Investigation Shows No Theft Of Voter Data,0
37173,Trump administration pledges 'great strictness' on Iran nuclear deal,1
37174,German defense minister says troop withdrawal from Afghanistan too rapid,1
37175, california supreme court case decides ‘right to vote on taxes’,0
37176,Goldman's Blankfein: If Trump taps Powell as Fed chair wouldn't be 'one bit disappointed',1
37177,U.S. talks tough on trade deficit as NAFTA discussions begin,1
37178,N KOREA JUST REVEALED Plans To Unleash An Unimaginable  Attack That Could Lead To Electronic Armageddon,0
37179,UNREAL! RAW VIDEO: Looting During Milwaukee Riot Captures Thugs Destroying Store ,0
37180,Defiant U.S. prosecutor fired by Trump administration,1
37181,"Nerve agent VX found on shirts of women accused of North Korean murder, expert says",1
37182,Trump says comments on Mexicans good for restaurant business: documents,1
37183,Dallas attack adds to Cleveland concerns before Republican convention,1
37184,Mulvaney says no plans to fire U.S. consumer bureau's English,1
37185,"NEW HAMPSHIRE VOTER FRAUD BOMBSHELL: New Report Reveals How Over 5,500 Votes Were Illegally Cast On Election Day 2016",0
37186,Iraqi Kurdish referendum 'historic mistake': Turkey,1
37187, Jennifer Lawrence Has Two VERY Choice Words For Trump If She Ever Meets Him ,0
37188,North Carolina 'bathroom bill' replacement could doom similar  bills in other states,1
37189, trump executes his post-rnc pivot…toward getting revenge on old primary opponents,0
37190, White Supremacist Chases Down Black Teen And Kills Him In Oregon,0
37191,SHOULD PRESCHOOL KIDS Learn About Same-Sex Marriage? “Anti-Bias” Class Is Coming Your Way ,0
37192, The Trump Organization Is Busy Putting Pressure On Foreign Diplomats To Stay At His Hotel,0
37193,Big banks' relationship with Dodd-Frank: it's complicated,1
37194,Senator presses U.S. derivatives regulator over accounting error,1
37195,LAST MINUTE GOV’T GRAB: Obama Admin Decrees DHS will ‘Take Control’ of US Election Systems,0
37196,Trump Fans Viciously Cyberbully 7-Year-Old Syrian Girl Because That’s The Kind Of People They Are,0
37197,BREAKING: 296 Hillary E-mails Just Released Exposing The “Bad Cop” At Hillary’s Side 24/7,0
37198,"Ship carrying migrants sinks off Turkish coast, kills 15 - coast guard",1
37199, GOP Lobbyist Takes A COMPLETELY Unexpected Step In Order To Take Down Trump,0
37200,“RACIST” CONSERVATIVE Viewers Of The O’Reilly Factor Have Raised Over $600K To Help Fund Black College Band’s Trip To Trump Inauguration…Leftist HATERS Go Ballistic!,0
37201,U.S. pledges 'strong response' in event of another North Korean nuclear test,1
37202, OOPS: Trump Judicial Nominee Didn’t Tell Congress About Marriage To White House Attorney,0
37203, Close Trump Ally Just ADMITTED He Communicates With Wikileaks,0
37204,"Delay seen, again, on Trump growth agenda after Comey sacking",1
37205,Trump lawyer criticizes Comey's leak to news media,1
37206," Senate Republican Says Dumpster Fires Are More Popular Than Trump, Calls For Third Party Run",0
37207,Trump sets out strong trade message at Asia-Pacific meeting,1
37208,Trump administration reaches deal with Texas counties on immigration,1
37209,Senate tax chief says scope for tax cuts still unclear,1
37210," A Judge Just Gave Sarah Palin Some Very, Very Bad News",0
37211,Exclusive: Congressional committee questions operation of WHO cancer agency,1
37212,Senators urge House to move on aviation security bill,1
37213, CNN Host Cuts Interview After Trump Supporter PATHETICALLY Tries To Link Hillary To Child Rapist ,0
37214,Trump U.N. pick echoes his criticism but breaks from him on issues,1
37215,Exclusive: U.S. asks Israel to restrain response to Jerusalem move - document,1
37216,Obama says U.S. government must improve cyber security,1
37217, gabrielle union strongly calls out trump and kellyanne conway on their bullsh*t,0
37218,"Obama intends to brief, not lobby, Trump on policies: White House",1
37219,NBC PUTS VIEWERS Out Of Their Misery…Cancels Disastrous MEGYN KELLY Show,0
37220,U.S. takes North Korea nuclear threats seriously: State Department,1
37221, a gop candidate just released this amazingly racist ad,0
37222,Court hearing on Trump travel ban draws more than 2.6 million listeners,1
37223,LEGENDARY DIRECTOR Shocks Liberal Elites With Comments On Trump Tax Overhaul,0
37224,Portugal bogus sect members jailed for ritual sex abuse of boys,1
37225,House speaker urges Trump not to scrap 'Dreamers' immigration policy,1
37226,"Bomb threats force evacuation of Moscow's Bolshoi theater, hotels: reports",1
37227,EU negotiator says British withdrawal deal must be ready by Oct. 2018,1
37228,Trump complicates travel ban case by grumbling at Justice Department,1
37229,Republican Paul Ryan on 2016 presidential race: Count me out,1
37230,"Democrats must overhaul party, attack big business, Sanders says",1
37231,"Europe, global environment mean Germany needs stable government, Merkel says",1
37232, Former KKK Leader Thanks Trump’s VP For Being So Nice ,0
37233," He Did It Again: With Only Months Left, Obama Makes HUGE Move To Fix The World",0
37234,"Trump, Sanders Win Big In Michigan – Trump, Clinton Take Mississippi",0
37235, Mexico Just RUINED Donald Trump’s Plans In The Best Way Possible,0
37236,"As Canada prepares for legal pot, ex-cops get into the business",1
37237, Trump Ally Ann Coulter Just Went To A White Supremacist Group’s Christmas Party,0
